GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",810,105,130,81,680,107,22.7,10.0,9.2,15.0,25.3,11.4,60.6,12.3,76.2,22.9,57.6,14.3,22.0,10.6,63.8,29.4,14.0,8.7,(X),(X),(X),(X),(X),(X),100.0,4.2,100.0,23.3,100.0,5.0,53.2,12.0,51.5,31.6,53.5,14.1,0.0,4.2,0.0,23.3,0.0,5.0,0.0,4.2,0.0,23.3,0.0,5.0,16.0,10.2,8.5,13.0,17.5,11.6,0.0,4.2,0.0,23.3,0.0,5.0,30.7,8.6,40.0,31.7,29.0,11.2,0.0,4.2,0.0,23.3,0.0,5.0,80.7,10.5,91.5,13.0,78.7,12.0,3.2,3.0,0.0,23.3,3.8,3.5,36087,8750,18452,20407,40278,11820,741,117,124,82,617,111,10.9,7.9,38.7,31.4,5.3,5.2,34.5,10.8,4.0,10.5,40.7,12.4,54.5,12.5,57.3,32.3,54.0,13.1,0.0,(X),(X),(X),(X),(X)
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",1040,98,238,100,802,127,25.4,9.1,25.2,18.7,25.4,10.4,60.5,11.4,84.9,13.2,53.2,14.2,23.2,10.1,50.8,26.0,15.0,9.8,(X),(X),(X),(X),(X),(X),100.0,3.3,100.0,13.6,100.0,4.3,67.7,10.7,76.1,21.4,65.2,12.2,0.0,3.3,0.0,13.6,0.0,4.3,2.4,3.9,0.0,13.6,3.1,5.1,10.7,6.4,14.3,18.9,9.6,5.7,2.0,3.0,0.0,13.6,2.6,3.8,17.2,9.1,9.7,16.1,19.5,10.9,0.0,3.3,0.0,13.6,0.0,4.3,68.0,9.2,75.6,16.7,65.7,10.6,19.3,8.4,10.1,13.6,22.1,10.1,45411,6484,27965,14614,46610,3545,853,130,193,100,660,126,8.7,5.6,18.1,19.4,5.9,4.6,28.3,12.6,38.3,27.9,25.3,12.7,63.1,13.9,43.5,31.6,68.8,12.9,0.0,(X),(X),(X),(X),(X)
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",1175,104,207,91,968,116,26.7,7.6,33.3,20.6,25.3,8.1,43.2,9.1,69.6,19.2,37.6,11.2,11.8,6.9,53.6,22.6,2.9,4.1,(X),(X),(X),(X),(X),(X),98.1,1.8,100.0,15.5,97.7,2.2,0.0,2.9,0.0,15.5,0.0,3.5,83.0,7.3,68.6,21.4,86.1,8.1,2.0,2.5,2.9,4.8,1.9,2.8,0.7,1.1,0.0,15.5,0.8,1.3,0.0,2.9,0.0,15.5,0.0,3.5,12.4,7.1,28.5,22.0,9.0,7.4,1.9,1.8,0.0,15.5,2.3,2.2,9.4,6.9,30.9,26.6,4.9,5.4,0.0,2.9,0.0,15.5,0.0,3.5,43525,3036,22938,16454,44760,9675,892,130,198,89,694,135,14.9,8.5,40.4,27.1,7.6,5.1,32.8,10.4,34.8,21.9,32.3,10.6,52.2,10.7,24.7,19.4,60.1,11.3,2.2,(X),(X),(X),(X),(X)
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",998,90,244,100,754,113,30.7,8.5,4.1,6.6,39.3,10.8,50.2,10.5,95.9,6.6,35.4,10.6,28.0,10.0,48.0,24.5,21.5,10.5,(X),(X),(X),(X),(X),(X),99.5,1.1,100.0,13.3,99.3,1.5,51.4,9.9,69.7,21.0,45.5,10.4,5.4,4.8,2.5,5.7,6.4,6.0,0.0,3.4,0.0,13.3,0.0,4.5,15.8,7.7,4.1,6.6,19.6,9.8,0.0,3.4,0.0,13.3,0.0,4.5,26.9,8.0,23.8,20.5,27.9,9.2,0.5,1.1,0.0,13.3,0.7,1.5,69.2,7.8,95.9,6.6,60.6,9.4,11.7,4.7,0.0,13.3,15.5,6.1,50227,26503,22381,49415,56111,16452,867,97,234,98,633,109,14.0,6.9,11.5,15.7,14.8,7.3,33.6,12.1,55.1,22.4,25.6,13.5,52.5,11.3,33.3,20.2,59.6,12.6,3.1,(X),(X),(X),(X),(X)
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",734,63,46,47,688,81,40.7,11.6,100.0,45.4,36.8,11.7,47.5,11.6,43.5,56.5,47.8,12.5,5.6,6.4,56.5,56.5,2.2,3.8,(X),(X),(X),(X),(X),(X),93.7,7.2,100.0,45.4,93.3,7.6,0.0,4.7,0.0,45.4,0.0,5.0,90.5,7.3,100.0,45.4,89.8,7.7,0.0,4.7,0.0,45.4,0.0,5.0,1.1,1.9,0.0,45.4,1.2,2.1,0.0,4.7,0.0,45.4,0.0,5.0,2.2,3.5,0.0,45.4,2.3,3.8,6.3,7.2,0.0,45.4,6.7,7.6,2.2,3.5,0.0,45.4,2.3,3.8,0.0,4.7,0.0,45.4,0.0,5.0,69662,24842,"2,500-",***,70682,28276,578,81,20,30,558,88,7.8,6.0,0.0,68.8,8.1,6.2,32.2,13.9,40.0,57.1,31.9,14.1,60.0,14.8,60.0,57.1,60.0,14.9,9.5,(X),(X),(X),(X),(X)
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",0,123,0,123,0,123,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,123,0,123,0,123,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X)
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",1188,97,222,97,966,129,31.1,8.3,38.7,22.9,29.4,9.3,58.0,9.0,72.1,19.4,54.8,10.1,9.3,5.4,14.9,16.5,8.0,5.6,(X),(X),(X),(X),(X),(X),100.0,2.9,100.0,14.5,100.0,3.6,59.4,10.2,69.4,16.8,57.1,11.8,7.3,5.4,0.0,14.5,9.0,6.6,0.0,2.9,0.0,14.5,0.0,3.6,4.5,3.6,0.0,14.5,5.5,4.5,0.0,2.9,0.0,14.5,0.0,3.6,28.8,9.2,30.6,16.8,28.4,10.8,0.0,2.9,0.0,14.5,0.0,3.6,74.0,7.2,77.5,19.3,73.2,8.2,20.9,6.5,22.5,19.3,20.5,7.0,54130,9296,49118,25942,54783,9141,911,131,173,81,738,146,10.8,6.4,10.4,18.0,10.8,7.2,37.8,10.1,41.0,23.3,37.0,12.0,51.5,11.6,48.6,20.2,52.2,14.3,1.8,(X),(X),(X),(X),(X)
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",390,36,62,50,328,61,35.1,16.9,17.7,29.6,38.4,17.3,41.5,15.8,83.9,28.6,33.5,17.0,14.6,12.8,66.1,38.3,4.9,7.3,(X),(X),(X),(X),(X),(X),95.9,6.3,100.0,39.1,95.1,7.4,5.1,7.7,32.3,40.9,0.0,10.1,90.8,9.7,67.7,40.9,95.1,7.4,0.0,8.6,0.0,39.1,0.0,10.1,0.0,8.6,0.0,39.1,0.0,10.1,0.0,8.6,0.0,39.1,0.0,10.1,0.0,8.6,0.0,39.1,0.0,10.1,4.1,6.3,0.0,39.1,4.9,7.4,5.1,7.7,32.3,40.9,0.0,10.1,0.0,8.6,0.0,39.1,0.0,10.1,76486,15425,18810,49024,80833,12137,333,59,62,50,271,65,8.4,9.3,0.0,39.1,10.3,11.4,25.5,16.1,83.9,28.6,12.2,10.6,66.1,18.0,16.1,28.6,77.5,15.4,0.0,(X),(X),(X),(X),(X)
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",414,69,62,58,352,85,55.3,16.2,21.0,37.2,61.4,17.0,48.3,13.1,100.0,39.1,39.2,16.0,11.6,9.5,21.0,37.2,9.9,9.8,(X),(X),(X),(X),(X),(X),99.3,1.6,100.0,39.1,99.1,1.8,0.0,8.1,0.0,39.1,0.0,9.5,90.1,12.1,51.6,51.6,96.9,4.3,0.0,8.1,0.0,39.1,0.0,9.5,1.9,3.3,0.0,39.1,2.3,3.8,0.0,8.1,0.0,39.1,0.0,9.5,7.2,11.3,48.4,51.6,0.0,9.5,0.7,1.6,0.0,39.1,0.9,1.8,10.6,12.8,48.4,51.6,4.0,6.6,0.0,8.1,0.0,39.1,0.0,9.5,53750,7426,49000,16716,56544,18486,387,74,62,58,325,87,12.1,12.5,21.0,37.2,10.5,13.4,45.2,15.2,30.6,47.5,48.0,16.2,42.6,14.1,48.4,51.6,41.5,13.8,0.7,(X),(X),(X),(X),(X)
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",693,133,118,100,575,132,14.1,11.3,0.0,25.2,17.0,14.1,54.4,18.1,89.8,19.1,47.1,19.9,18.6,13.8,39.8,44.1,14.3,13.5,(X),(X),(X),(X),(X),(X),91.8,12.1,100.0,25.2,90.1,14.3,34.6,15.6,29.7,41.8,35.7,17.1,10.5,10.3,10.2,19.1,10.6,12.2,0.0,4.9,0.0,25.2,0.0,5.9,22.8,11.6,0.0,25.2,27.5,14.6,0.0,4.9,0.0,25.2,0.0,5.9,23.8,16.6,60.2,44.5,16.3,15.6,8.2,12.1,0.0,25.2,9.9,14.3,56.3,14.9,89.8,19.1,49.4,17.4,8.7,7.8,0.0,25.2,10.4,9.4,41132,20488,25833,17673,44602,50822,681,134,106,100,575,132,0.0,5.0,0.0,27.5,0.0,5.9,45.4,18.1,67.0,47.8,41.4,19.8,54.6,18.1,33.0,47.8,58.6,19.8,0.0,(X),(X),(X),(X),(X)
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",2050,168,304,146,1746,203,40.8,9.3,48.7,25.9,39.4,9.1,41.9,9.1,58.9,25.9,38.9,10.0,16.8,6.8,52.6,26.0,10.5,5.5,(X),(X),(X),(X),(X),(X),97.0,3.0,100.0,10.9,96.4,3.5,36.8,9.5,18.4,22.1,40.0,9.7,14.0,4.7,27.6,21.8,11.6,3.8,0.0,1.7,0.0,10.9,0.0,2.0,23.3,6.6,24.0,23.6,23.1,7.2,0.0,1.7,0.0,10.9,0.0,2.0,22.9,9.2,29.9,26.1,21.7,9.5,3.0,3.0,0.0,10.9,3.6,3.5,51.2,7.9,59.2,24.5,49.8,9.0,12.5,4.3,4.9,7.9,13.9,5.1,43843,8699,20174,21365,49500,15751,1502,185,236,132,1266,200,11.3,6.7,24.2,27.2,8.9,5.9,32.8,9.8,45.8,31.5,30.3,10.3,55.9,10.1,30.1,30.2,60.7,10.8,4.5,(X),(X),(X),(X),(X)
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",1042,115,279,101,763,128,26.9,7.6,14.0,12.4,31.6,9.3,62.4,9.5,89.2,13.4,52.6,11.0,25.1,8.4,43.4,20.8,18.5,9.1,(X),(X),(X),(X),(X),(X),96.9,2.7,96.4,5.8,97.1,3.1,53.3,11.6,55.9,23.7,52.3,12.0,7.4,6.1,13.6,15.6,5.1,5.9,0.0,3.3,0.0,11.8,0.0,4.5,8.8,5.1,0.0,11.8,12.1,6.7,0.0,3.3,0.0,11.8,0.0,4.5,27.4,9.4,26.9,22.2,27.7,9.3,3.1,2.7,3.6,5.8,2.9,3.1,76.4,8.5,79.9,16.9,75.1,9.1,9.5,4.9,6.5,9.8,10.6,5.4,52870,15974,22202,39178,56528,11672,909,126,260,98,649,126,3.2,3.7,0.0,12.6,4.5,5.2,31.5,11.5,35.4,22.7,29.9,12.7,65.3,11.1,64.6,22.7,65.6,12.5,0.9,(X),(X),(X),(X),(X)
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",1054,111,261,84,793,119,32.0,9.6,45.6,20.0,27.5,10.1,51.4,7.8,86.2,12.4,40.0,10.7,17.9,7.4,31.8,18.3,13.4,7.8,(X),(X),(X),(X),(X),(X),96.3,3.0,95.8,6.5,96.5,3.1,0.8,1.3,0.0,12.5,1.0,1.8,75.3,8.2,75.5,14.9,75.3,10.5,0.9,1.4,0.0,12.5,1.1,1.8,2.6,2.6,3.1,5.1,2.4,2.9,0.0,3.3,0.0,12.5,0.0,4.3,16.8,8.5,17.2,14.7,16.6,10.6,3.7,3.0,4.2,6.5,3.5,3.1,10.3,5.5,10.0,10.4,10.5,6.5,0.8,1.3,0.0,12.5,1.0,1.8,51379,11528,57566,37562,50560,11581,776,113,234,75,542,115,5.2,4.0,0.0,13.9,7.4,5.6,36.5,11.7,26.5,21.1,40.8,13.7,58.4,11.8,73.5,21.1,51.8,13.5,1.8,(X),(X),(X),(X),(X)
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",1360,110,406,134,954,163,37.3,8.8,54.7,17.6,29.9,11.0,32.4,8.9,23.6,15.4,36.2,12.1,25.0,8.4,60.1,21.3,10.1,6.4,(X),(X),(X),(X),(X),(X),97.4,4.2,100.0,8.3,96.2,6.0,48.5,10.1,51.5,18.4,47.2,11.1,8.2,5.8,5.9,7.9,9.1,7.6,0.0,2.5,0.0,8.3,0.0,3.6,15.6,6.6,21.4,16.2,13.1,7.5,0.0,2.5,0.0,8.3,0.0,3.6,25.1,7.2,21.2,12.1,26.8,9.2,2.6,4.2,0.0,8.3,3.8,6.0,67.1,8.6,59.9,19.2,70.1,10.7,10.9,6.2,12.8,10.4,10.1,7.7,31991,14552,12700,8332,44167,9774,866,143,194,112,672,163,10.3,9.4,28.4,27.9,5.1,7.8,47.0,14.3,40.7,30.7,48.8,16.2,42.7,15.9,30.9,30.8,46.1,16.6,4.1,(X),(X),(X),(X),(X)
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",1341,151,242,134,1099,166,30.2,10.4,33.5,23.6,29.5,12.4,45.5,10.0,47.1,28.2,45.1,11.0,14.3,6.9,45.9,27.3,7.4,5.0,(X),(X),(X),(X),(X),(X),97.5,2.4,100.0,13.4,97.0,2.9,32.9,9.6,46.7,30.5,29.8,10.5,10.5,4.1,0.0,13.4,12.8,5.0,0.0,2.6,0.0,13.4,0.0,3.1,40.8,9.8,46.7,29.0,39.5,10.9,0.0,2.6,0.0,13.4,0.0,3.1,13.3,7.2,6.6,11.0,14.8,8.4,2.5,2.4,0.0,13.4,3.0,2.9,40.4,9.0,49.2,29.1,38.5,10.0,5.8,4.1,4.1,7.4,6.2,4.8,42688,14422,16000,7528,53031,16586,1084,159,163,126,921,172,8.9,5.8,0.0,19.2,10.4,6.8,38.5,11.7,30.1,32.8,40.0,12.6,52.7,12.2,69.9,32.8,49.6,13.3,0.0,(X),(X),(X),(X),(X)
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",849,81,307,99,542,120,38.0,9.9,45.6,21.5,33.8,13.4,37.2,9.9,45.3,19.8,32.7,15.7,29.7,12.0,61.6,21.5,11.6,9.6,(X),(X),(X),(X),(X),(X),96.8,3.7,91.2,10.8,100.0,6.2,9.4,5.3,15.3,13.0,6.1,6.4,36.5,10.1,40.4,23.9,34.3,13.9,2.8,4.1,0.0,10.8,4.4,6.4,18.5,8.6,20.8,15.1,17.2,10.5,0.0,4.0,0.0,10.8,0.0,6.2,29.6,12.3,14.7,13.3,38.0,15.9,3.2,3.7,8.8,10.8,0.0,6.2,30.4,10.7,29.3,16.5,31.0,14.2,0.0,4.0,0.0,10.8,0.0,6.2,24543,8384,9528,3762,34063,10093,449,96,168,81,281,96,18.5,16.3,34.5,22.8,8.9,14.1,30.5,16.2,28.6,23.9,31.7,21.8,51.0,20.5,36.9,25.0,59.4,23.2,6.2,(X),(X),(X),(X),(X)
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",1184,65,355,109,829,118,26.8,6.5,49.9,13.5,16.9,7.5,30.6,8.4,35.5,14.0,28.5,10.7,29.5,8.4,62.3,15.6,15.4,7.7,(X),(X),(X),(X),(X),(X),94.3,4.3,96.9,6.4,93.1,6.0,11.1,5.2,23.9,14.4,5.5,4.1,45.2,7.0,20.8,13.6,55.6,8.9,0.0,2.9,0.0,9.4,0.0,4.1,10.7,5.5,12.4,8.8,10.0,7.1,0.0,2.9,0.0,9.4,0.0,4.1,27.3,8.2,39.7,15.9,22.0,9.2,5.7,4.3,3.1,6.4,6.9,6.0,40.5,7.2,63.7,13.1,30.5,9.0,2.4,2.0,5.9,6.6,0.8,1.4,45292,14757,17716,6911,62202,10155,665,112,175,86,490,113,5.7,5.1,16.0,15.4,2.0,2.7,37.7,12.4,44.6,28.2,35.3,13.7,56.5,11.9,39.4,26.8,62.7,13.9,6.2,(X),(X),(X),(X),(X)
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",1237,89,297,98,940,130,22.0,5.7,12.8,9.4,24.9,7.6,43.6,8.0,52.9,18.4,40.6,10.5,20.2,7.7,60.3,22.1,7.6,5.1,(X),(X),(X),(X),(X),(X),90.7,4.5,81.8,15.1,93.5,4.5,6.6,4.3,13.8,12.8,4.4,4.0,38.7,7.7,35.7,18.4,39.7,9.4,0.9,1.4,0.0,11.1,1.2,1.9,26.6,7.2,17.5,15.2,29.5,9.2,0.0,2.8,0.0,11.1,0.0,3.7,17.9,8.2,14.8,13.2,18.8,9.3,9.3,4.5,18.2,15.1,6.5,4.5,26.0,8.3,31.6,16.1,24.3,10.0,2.8,3.0,0.0,11.1,3.7,3.9,40893,8729,15991,6976,51700,8139,839,113,221,85,618,122,4.1,4.1,10.4,15.6,1.8,2.6,35.3,12.4,61.1,19.8,26.1,10.8,60.7,12.9,28.5,18.0,72.2,11.4,0.6,(X),(X),(X),(X),(X)
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",800,61,54,53,746,82,32.4,9.3,0.0,41.9,34.7,10.3,31.4,10.1,77.8,41.2,28.0,9.8,10.9,8.2,24.1,37.6,9.9,8.4,(X),(X),(X),(X),(X),(X),92.8,7.1,46.3,53.2,96.1,5.3,10.3,5.0,0.0,41.9,11.0,5.3,19.3,9.0,0.0,41.9,20.6,9.6,2.5,2.9,0.0,41.9,2.7,3.1,30.6,9.2,0.0,41.9,32.8,9.6,0.0,4.3,0.0,41.9,0.0,4.6,30.1,11.7,46.3,53.2,29.0,12.3,7.3,7.1,53.7,53.2,3.9,5.3,32.4,11.3,100.0,41.9,27.5,11.9,10.3,5.0,0.0,41.9,11.0,5.3,52424,14246,17672,3370,58333,13909,595,96,42,50,553,98,7.2,6.1,0.0,47.5,7.8,6.6,35.6,15.1,69.0,52.6,33.1,15.3,57.1,15.5,31.0,52.6,59.1,15.9,3.9,(X),(X),(X),(X),(X)
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",592,54,0,123,592,54,38.9,12.1,-,**,38.9,12.1,21.6,8.8,-,**,21.6,8.8,11.8,10.1,-,**,11.8,10.1,(X),(X),(X),(X),(X),(X),97.3,1.9,-,**,97.3,1.9,39.5,14.4,-,**,39.5,14.4,1.5,2.6,-,**,1.5,2.6,1.5,3.6,-,**,1.5,3.6,29.1,15.3,-,**,29.1,15.3,0.0,5.7,-,**,0.0,5.7,25.7,13.0,-,**,25.7,13.0,2.7,1.9,-,**,2.7,1.9,27.4,10.4,-,**,27.4,10.4,31.1,11.6,-,**,31.1,11.6,44257,10443,-,**,44257,10443,407,69,0,123,407,69,10.1,8.0,-,**,10.1,8.0,32.2,15.2,-,**,32.2,15.2,57.7,15.3,-,**,57.7,15.3,0.0,(X),(X),(X),(X),(X)
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",235,82,9,16,226,84,4.3,6.8,0.0,100.0,4.4,7.2,51.5,22.8,100.0,100.0,49.6,23.7,25.1,21.2,100.0,100.0,22.1,21.0,(X),(X),(X),(X),(X),(X),100.0,13.8,100.0,100.0,100.0,14.3,3.8,6.9,100.0,100.0,0.0,14.3,12.8,12.5,0.0,100.0,13.3,13.1,0.0,13.8,0.0,100.0,0.0,14.3,62.6,21.7,0.0,100.0,65.0,21.5,0.0,13.8,0.0,100.0,0.0,14.3,20.9,19.4,0.0,100.0,21.7,20.5,0.0,13.8,0.0,100.0,0.0,14.3,16.2,18.1,0.0,100.0,16.8,18.9,3.8,6.9,100.0,100.0,0.0,14.3,66063,41961,-,**,66625,39470,178,74,9,16,169,76,0.0,17.8,0.0,100.0,0.0,18.6,39.3,28.8,0.0,100.0,41.4,29.7,60.7,28.8,100.0,100.0,58.6,29.7,0.0,(X),(X),(X),(X),(X)
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",1550,68,129,75,1421,85,29.8,7.6,51.2,32.8,27.9,7.4,31.2,7.5,7.0,12.8,33.4,8.0,14.5,6.2,67.4,30.5,9.7,5.2,(X),(X),(X),(X),(X),(X),95.4,4.8,100.0,23.5,94.9,5.3,16.7,5.7,9.3,14.2,17.4,5.9,20.2,6.0,64.3,28.4,16.2,5.6,0.0,2.2,0.0,23.5,0.0,2.4,43.5,6.9,26.4,27.2,45.0,7.1,0.0,2.2,0.0,23.5,0.0,2.4,15.0,5.8,0.0,23.5,16.3,6.2,4.6,4.8,0.0,23.5,5.1,5.3,22.6,6.6,24.0,33.2,22.5,6.9,11.8,5.1,9.3,14.2,12.0,5.2,49590,5980,10114,4973,50803,5187,926,124,9,15,917,122,4.6,4.5,0.0,100.0,4.7,4.5,36.3,10.9,100.0,100.0,35.7,11.0,59.1,11.7,0.0,100.0,59.7,11.8,0.0,(X),(X),(X),(X),(X)
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",4426,144,983,182,3443,209,28.1,4.8,37.9,11.6,25.3,5.6,37.9,4.8,54.4,11.1,33.2,5.7,14.3,4.0,42.7,13.4,6.2,3.3,(X),(X),(X),(X),(X),(X),96.3,2.2,98.4,2.6,95.7,2.7,29.9,4.8,43.3,12.0,26.1,5.1,52.6,4.3,35.5,11.2,57.4,5.4,0.4,0.7,1.9,3.2,0.0,1.0,1.6,1.2,3.6,4.2,1.0,1.0,0.4,0.6,0.0,3.5,0.5,0.8,11.4,3.8,14.0,10.4,10.7,4.1,3.7,2.2,1.6,2.6,4.3,2.7,29.9,4.6,35.2,11.5,28.4,5.9,17.1,4.0,27.2,8.9,14.2,4.1,49281,3861,23921,8405,51966,3087,3066,250,712,158,2354,240,8.3,4.3,22.3,15.9,4.0,2.6,35.7,6.3,42.7,15.6,33.6,7.6,56.0,6.8,35.0,13.7,62.4,8.2,4.9,(X),(X),(X),(X),(X)
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",399,13,40,21,359,24,45.4,11.8,22.5,33.9,47.9,14.3,48.9,12.7,45.0,37.7,49.3,14.7,5.5,6.1,55.0,37.7,0.0,9.3,(X),(X),(X),(X),(X),(X),95.0,7.9,100.0,48.7,94.4,8.9,35.6,17.3,0.0,48.7,39.6,18.1,1.8,3.9,0.0,48.7,1.9,4.2,5.5,6.1,55.0,37.7,0.0,9.3,46.1,15.7,45.0,37.7,46.2,18.1,0.0,8.4,0.0,48.7,0.0,9.3,6.0,9.0,0.0,48.7,6.7,10.0,5.0,7.9,0.0,48.7,5.6,8.9,14.0,11.8,0.0,48.7,15.6,13.2,27.6,15.6,0.0,48.7,30.6,16.2,52176,41167,9773,100439,52361,60901,316,42,18,11,298,41,0.0,10.5,0.0,72.5,0.0,11.1,25.0,11.9,50.0,47.0,23.5,12.1,75.0,11.9,50.0,47.0,76.5,12.1,2.3,(X),(X),(X),(X),(X)
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",1131,82,74,50,1057,93,33.7,6.7,59.5,36.5,31.9,6.8,35.7,11.1,33.8,28.1,35.9,11.6,19.5,8.4,32.4,33.0,18.6,8.6,(X),(X),(X),(X),(X),(X),96.5,4.0,100.0,35.5,96.2,4.3,30.3,7.9,29.7,35.6,30.4,8.3,3.2,2.9,0.0,35.5,3.4,3.1,0.0,3.0,0.0,35.5,0.0,3.3,55.2,5.6,60.8,33.3,54.8,6.7,0.0,3.0,0.0,35.5,0.0,3.3,7.8,4.3,9.5,23.4,7.7,4.4,3.5,4.0,0.0,35.5,3.8,4.3,23.3,6.3,39.2,33.3,22.2,6.9,15.5,6.2,0.0,35.5,16.6,6.5,47471,12112,22292,28570,51211,12135,938,103,67,48,871,99,17.7,6.6,43.3,33.7,15.7,7.4,21.6,9.9,25.4,32.8,21.4,9.8,60.7,10.3,31.3,40.1,62.9,10.8,2.0,(X),(X),(X),(X),(X)
