GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
1400000US36103158506,36103158506,"Census Tract 1585.06, Suffolk County, New York",815,63,29,31,786,67,24.0,7.3,51.7,51.7,23.0,7.9,47.1,7.4,0.0,57.1,48.9,7.6,8.1,5.8,48.3,51.7,6.6,5.3,(X),(X),(X),(X),(X),(X),100.0,4.2,100.0,57.1,100.0,4.4,98.4,2.4,100.0,57.1,98.3,2.5,0.0,4.2,0.0,57.1,0.0,4.4,0.0,4.2,0.0,57.1,0.0,4.4,1.6,2.4,0.0,57.1,1.7,2.5,0.0,4.2,0.0,57.1,0.0,4.4,0.0,4.2,0.0,57.1,0.0,4.4,0.0,4.2,0.0,57.1,0.0,4.4,0.6,1.5,0.0,57.1,0.6,1.5,97.8,2.8,100.0,57.1,97.7,2.9,77159,32795,67583,113040,87917,33831,633,62,15,23,618,57,0.0,5.4,0.0,79.5,0.0,5.5,30.0,10.8,100.0,79.5,28.3,11.0,70.0,10.8,0.0,79.5,71.7,11.0,1.5,(X),(X),(X),(X),(X)
1400000US36103158507,36103158507,"Census Tract 1585.07, Suffolk County, New York",1116,77,12,20,1104,81,32.4,7.1,100.0,88.8,31.7,6.9,51.1,6.7,100.0,88.8,50.5,6.8,3.0,2.9,0.0,88.8,3.0,2.9,(X),(X),(X),(X),(X),(X),98.9,1.8,100.0,88.8,98.9,1.9,88.7,6.6,0.0,88.8,89.7,6.9,1.0,1.6,0.0,88.8,1.0,1.6,0.0,3.1,0.0,88.8,0.0,3.1,8.6,6.0,100.0,88.8,7.6,6.4,0.0,3.1,0.0,88.8,0.0,3.1,0.6,1.1,0.0,88.8,0.6,1.1,1.1,1.8,0.0,88.8,1.1,1.9,8.9,5.8,0.0,88.8,9.0,5.8,80.5,8.1,0.0,88.8,81.3,8.3,85488,6811,-,**,85305,7645,962,99,12,20,950,104,7.7,4.4,0.0,88.8,7.8,4.5,25.5,9.6,0.0,88.8,25.8,9.6,66.8,9.6,100.0,88.8,66.4,9.6,1.1,(X),(X),(X),(X),(X)
1400000US36103158508,36103158508,"Census Tract 1585.08, Suffolk County, New York",1879,69,28,27,1851,77,35.5,6.3,78.6,35.8,34.8,6.4,49.5,7.4,0.0,58.2,50.3,7.5,6.1,4.3,0.0,58.2,6.2,4.4,(X),(X),(X),(X),(X),(X),98.8,1.5,100.0,58.2,98.8,1.5,90.5,4.3,100.0,58.2,90.4,4.4,3.1,2.5,0.0,58.2,3.2,2.5,0.0,1.8,0.0,58.2,0.0,1.9,2.7,1.9,0.0,58.2,2.8,2.0,0.0,1.8,0.0,58.2,0.0,1.9,2.4,2.7,0.0,58.2,2.4,2.8,1.2,1.5,0.0,58.2,1.2,1.5,4.9,4.0,0.0,58.2,5.0,4.0,88.0,5.2,100.0,58.2,87.8,5.3,87933,7587,54167,319228,88125,7648,1664,122,28,27,1636,125,11.2,4.4,78.6,35.8,10.0,4.4,24.0,6.3,21.4,35.8,24.0,6.3,64.8,6.1,0.0,58.2,66.0,6.1,0.0,(X),(X),(X),(X),(X)
1400000US36103158509,36103158509,"Census Tract 1585.09, Suffolk County, New York",1623,69,58,62,1565,91,23.2,5.0,12.1,23.8,23.6,5.2,47.0,7.4,67.2,49.7,46.3,7.4,3.5,2.9,20.7,39.8,2.8,2.7,(X),(X),(X),(X),(X),(X),100.0,2.1,100.0,40.4,100.0,2.2,83.2,8.5,12.1,23.8,85.9,8.3,8.7,7.9,20.7,39.8,8.2,8.0,0.0,2.1,0.0,40.4,0.0,2.2,4.1,3.4,67.2,49.7,1.7,1.8,0.0,2.1,0.0,40.4,0.0,2.2,4.0,3.3,0.0,40.4,4.2,3.5,0.0,2.1,0.0,40.4,0.0,2.2,8.4,4.6,12.1,23.8,8.3,4.8,78.8,8.5,0.0,40.4,81.7,8.5,79609,12422,213141,211675,77014,13454,1304,136,46,61,1258,145,4.8,3.2,0.0,45.4,4.9,3.4,34.5,9.8,15.2,36.0,35.2,9.9,60.7,9.8,84.8,36.0,59.9,10.0,1.2,(X),(X),(X),(X),(X)
1400000US36103158510,36103158510,"Census Tract 1585.10, Suffolk County, New York",2295,152,93,65,2202,173,20.8,5.3,21.5,40.4,20.8,5.2,46.8,6.2,78.5,40.4,45.4,6.7,6.8,4.3,100.0,30.4,2.8,3.0,(X),(X),(X),(X),(X),(X),98.1,2.7,100.0,30.4,98.0,2.8,93.9,4.3,100.0,30.4,93.6,4.5,1.2,1.4,0.0,30.4,1.3,1.5,0.0,1.5,0.0,30.4,0.0,1.6,3.0,3.3,0.0,30.4,3.1,3.4,0.0,1.5,0.0,30.4,0.0,1.6,0.0,1.5,0.0,30.4,0.0,1.6,1.9,2.7,0.0,30.4,2.0,2.8,8.0,3.1,100.0,30.4,4.1,3.8,85.9,5.3,0.0,30.4,89.6,5.7,73969,5837,25908,13245,74938,4617,1977,175,73,63,1904,197,4.1,3.9,0.0,35.8,4.3,4.0,23.9,7.6,0.0,35.8,24.8,7.9,72.0,8.0,100.0,35.8,71.0,8.1,1.3,(X),(X),(X),(X),(X)
1400000US36103158511,36103158511,"Census Tract 1585.11, Suffolk County, New York",1725,101,39,50,1686,106,29.5,5.5,74.4,54.9,28.5,5.3,40.3,4.9,0.0,49.3,41.2,4.9,5.0,4.3,74.4,54.9,3.4,3.2,(X),(X),(X),(X),(X),(X),100.0,2.0,100.0,49.3,100.0,2.1,92.7,3.5,100.0,49.3,92.5,3.6,0.0,2.0,0.0,49.3,0.0,2.1,0.0,2.0,0.0,49.3,0.0,2.1,4.8,1.9,0.0,49.3,4.9,2.0,0.0,2.0,0.0,49.3,0.0,2.1,2.5,2.9,0.0,49.3,2.6,3.0,0.0,2.0,0.0,49.3,0.0,2.1,4.5,3.0,0.0,49.3,4.6,3.0,90.7,3.4,100.0,49.3,90.5,3.5,91599,8959,9181,34705,92316,10875,1460,105,0,123,1460,105,9.7,4.4,-,**,9.7,4.4,14.4,5.8,-,**,14.4,5.8,75.9,6.8,-,**,75.9,6.8,3.8,(X),(X),(X),(X),(X)
1400000US36103158512,36103158512,"Census Tract 1585.12, Suffolk County, New York",1072,29,10,15,1062,32,27.7,6.1,0.0,97.3,28.0,6.2,47.7,7.5,0.0,97.3,48.1,7.5,1.7,2.7,0.0,97.3,1.7,2.7,(X),(X),(X),(X),(X),(X),100.0,3.2,100.0,97.3,100.0,3.2,94.4,5.3,100.0,97.3,94.4,5.4,0.9,1.6,0.0,97.3,0.9,1.6,3.5,4.9,0.0,97.3,3.5,4.9,1.2,2.0,0.0,97.3,1.2,2.0,0.0,3.2,0.0,97.3,0.0,3.2,0.0,3.2,0.0,97.3,0.0,3.2,0.0,3.2,0.0,97.3,0.0,3.2,2.6,2.8,0.0,97.3,2.6,2.8,91.8,6.0,100.0,97.3,91.7,6.1,106818,5732,-,**,107102,6066,956,61,0,123,956,61,9.2,4.5,-,**,9.2,4.5,14.4,7.5,-,**,14.4,7.5,76.4,8.4,-,**,76.4,8.4,0.9,(X),(X),(X),(X),(X)
1400000US36103158604,36103158604,"Census Tract 1586.04, Suffolk County, New York",1537,28,12,21,1525,37,36.0,7.2,100.0,88.8,35.5,7.2,38.4,5.9,100.0,88.8,37.9,5.9,2.3,1.6,0.0,88.8,2.4,1.6,(X),(X),(X),(X),(X),(X),100.0,2.2,100.0,88.8,100.0,2.3,90.7,3.9,100.0,88.8,90.6,3.9,3.8,2.3,0.0,88.8,3.9,2.3,0.0,2.2,0.0,88.8,0.0,2.3,3.0,2.6,0.0,88.8,3.0,2.6,0.0,2.2,0.0,88.8,0.0,2.3,2.5,1.6,0.0,88.8,2.5,1.6,0.0,2.2,0.0,88.8,0.0,2.3,4.2,3.2,0.0,88.8,4.3,3.2,88.9,4.5,100.0,88.8,88.9,4.5,107043,7177,-,**,107409,6935,1099,111,12,21,1087,116,7.6,4.1,0.0,88.8,7.7,4.1,15.0,5.4,0.0,88.8,15.2,5.6,77.3,7.0,100.0,88.8,77.1,7.1,0.0,(X),(X),(X),(X),(X)
1400000US36103158605,36103158605,"Census Tract 1586.05, Suffolk County, New York",1436,65,36,36,1400,68,33.9,6.1,36.1,46.1,33.9,6.1,45.1,5.3,100.0,51.3,43.6,5.5,1.3,1.5,36.1,46.1,0.4,0.7,(X),(X),(X),(X),(X),(X),100.0,2.4,100.0,51.3,100.0,2.5,95.3,4.0,100.0,51.3,95.1,4.2,1.5,2.4,0.0,51.3,1.5,2.5,0.0,2.4,0.0,51.3,0.0,2.5,3.3,3.2,0.0,51.3,3.4,3.3,0.0,2.4,0.0,51.3,0.0,2.5,0.0,2.4,0.0,51.3,0.0,2.5,0.0,2.4,0.0,51.3,0.0,2.5,10.2,4.9,36.1,46.1,9.5,5.1,85.1,5.5,63.9,46.1,85.6,5.7,101176,9446,70714,21409,103023,8578,1244,83,36,36,1208,90,9.0,4.3,36.1,46.1,8.2,4.2,24.1,7.0,63.9,46.1,22.9,7.2,66.9,6.9,0.0,51.3,68.9,6.7,0.8,(X),(X),(X),(X),(X)
1400000US36103158606,36103158606,"Census Tract 1586.06, Suffolk County, New York",1406,76,9,13,1397,77,30.9,6.4,0.0,100.0,31.1,6.4,44.8,9.3,0.0,100.0,45.1,9.4,2.2,1.8,0.0,100.0,2.2,1.8,(X),(X),(X),(X),(X),(X),100.0,2.5,100.0,100.0,100.0,2.5,95.9,4.1,100.0,100.0,95.8,4.1,0.5,0.8,0.0,100.0,0.5,0.8,0.0,2.5,0.0,100.0,0.0,2.5,0.7,1.2,0.0,100.0,0.7,1.3,0.0,2.5,0.0,100.0,0.0,2.5,2.9,3.7,0.0,100.0,2.9,3.7,0.0,2.5,0.0,100.0,0.0,2.5,8.0,4.9,0.0,100.0,8.1,4.9,90.8,5.2,100.0,100.0,90.7,5.2,93590,17175,-,**,93878,17023,1190,101,9,13,1181,102,5.2,3.1,0.0,100.0,5.2,3.1,23.3,7.9,0.0,100.0,23.5,8.0,71.5,8.5,100.0,100.0,71.3,8.6,1.0,(X),(X),(X),(X),(X)
1400000US36103158607,36103158607,"Census Tract 1586.07, Suffolk County, New York",1083,67,17,19,1066,69,23.6,6.3,47.1,52.9,23.3,6.3,42.8,7.4,0.0,74.6,43.4,7.5,4.5,4.3,0.0,74.6,4.6,4.4,(X),(X),(X),(X),(X),(X),100.0,3.2,100.0,74.6,100.0,3.2,91.9,5.4,100.0,74.6,91.7,5.4,3.9,4.6,0.0,74.6,3.9,4.7,0.0,3.2,0.0,74.6,0.0,3.2,0.0,3.2,0.0,74.6,0.0,3.2,0.0,3.2,0.0,74.6,0.0,3.2,4.2,4.0,0.0,74.6,4.3,4.1,0.0,3.2,0.0,74.6,0.0,3.2,6.6,4.0,0.0,74.6,6.7,4.1,89.6,5.6,100.0,74.6,89.4,5.6,71927,15353,12361,243247,71979,15394,825,83,8,13,817,84,8.4,5.4,0.0,100.0,8.4,5.4,33.8,10.4,0.0,100.0,34.1,10.5,57.8,10.7,100.0,100.0,57.4,10.8,0.0,(X),(X),(X),(X),(X)
1400000US36103158608,36103158608,"Census Tract 1586.08, Suffolk County, New York",1223,83,0,123,1223,83,33.0,8.4,-,**,33.0,8.4,40.2,8.5,-,**,40.2,8.5,7.4,6.5,-,**,7.4,6.5,(X),(X),(X),(X),(X),(X),100.0,2.8,-,**,100.0,2.8,90.8,7.4,-,**,90.8,7.4,0.0,2.8,-,**,0.0,2.8,0.0,2.8,-,**,0.0,2.8,9.2,7.4,-,**,9.2,7.4,0.0,2.8,-,**,0.0,2.8,0.0,2.8,-,**,0.0,2.8,0.0,2.8,-,**,0.0,2.8,5.5,3.1,-,**,5.5,3.1,85.4,7.5,-,**,85.4,7.5,73390,10296,-,**,73390,10296,879,123,0,123,879,123,5.2,3.1,-,**,5.2,3.1,29.4,11.2,-,**,29.4,11.2,65.4,11.1,-,**,65.4,11.1,3.2,(X),(X),(X),(X),(X)
1400000US36103158609,36103158609,"Census Tract 1586.09, Suffolk County, New York",1446,27,86,54,1360,57,33.8,6.5,45.3,34.9,33.1,6.5,49.5,7.3,38.4,29.4,50.2,7.6,2.9,2.7,18.6,26.2,1.9,2.2,(X),(X),(X),(X),(X),(X),100.0,2.4,100.0,32.1,100.0,2.5,93.9,4.9,75.6,25.8,95.1,5.2,0.0,2.4,0.0,32.1,0.0,2.5,0.0,2.4,0.0,32.1,0.0,2.5,6.1,4.9,24.4,25.8,4.9,5.2,0.0,2.4,0.0,32.1,0.0,2.5,0.0,2.4,0.0,32.1,0.0,2.5,0.0,2.4,0.0,32.1,0.0,2.5,4.7,3.7,0.0,32.1,5.0,4.0,89.2,5.5,75.6,25.8,90.1,6.0,82778,11294,42328,57887,83750,10142,1179,91,55,43,1124,97,12.3,5.2,9.1,14.4,12.5,5.3,12.2,5.2,21.8,34.1,11.7,5.3,75.5,7.3,69.1,37.3,75.8,7.7,0.0,(X),(X),(X),(X),(X)
1400000US36103158704,36103158704,"Census Tract 1587.04, Suffolk County, New York",3107,220,139,75,2968,234,39.9,4.5,26.6,26.8,40.6,5.0,28.0,5.4,78.4,20.5,25.6,5.9,9.7,5.3,50.4,34.3,7.7,5.4,(X),(X),(X),(X),(X),(X),98.2,1.7,86.3,21.1,98.7,1.5,75.6,4.7,21.6,20.5,78.1,5.4,12.2,3.9,0.0,22.0,12.7,4.0,0.0,1.1,0.0,22.0,0.0,1.2,2.9,1.7,48.9,29.5,0.7,0.8,0.0,1.1,0.0,22.0,0.0,1.2,7.6,3.9,15.8,26.4,7.2,3.9,1.8,1.7,13.7,21.1,1.3,1.5,13.3,4.5,26.6,26.8,12.7,4.8,69.9,5.2,10.8,16.0,72.7,6.0,58441,8758,22250,40282,59831,9515,1758,187,124,68,1634,196,12.5,3.9,12.1,16.4,12.5,4.1,22.8,7.0,71.8,34.4,19.1,7.0,64.7,7.2,16.1,30.1,68.4,7.2,0.0,(X),(X),(X),(X),(X)
1400000US36103158705,36103158705,"Census Tract 1587.05, Suffolk County, New York",1013,88,88,56,925,108,31.1,9.3,40.9,37.9,30.2,8.9,52.3,10.0,79.5,31.0,49.7,10.8,8.7,6.4,48.9,38.1,4.9,5.2,(X),(X),(X),(X),(X),(X),94.2,5.5,67.0,33.4,96.8,4.7,33.4,7.8,0.0,31.6,36.5,8.6,51.4,8.2,67.0,33.4,49.9,9.6,0.0,3.4,0.0,31.6,0.0,3.7,0.0,3.4,0.0,31.6,0.0,3.7,0.0,3.4,0.0,31.6,0.0,3.7,9.4,6.7,0.0,31.6,10.3,7.3,5.8,5.5,33.0,33.4,3.2,4.7,19.2,8.7,20.5,31.0,19.1,9.6,25.6,7.4,0.0,31.6,28.0,8.1,63380,7991,36071,35102,64707,13422,725,115,70,51,655,135,6.6,5.2,35.7,40.5,3.5,3.7,36.1,13.3,12.9,28.0,38.6,14.1,57.2,13.2,51.4,43.3,57.9,14.4,0.0,(X),(X),(X),(X),(X)
1400000US36103158707,36103158707,"Census Tract 1587.07, Suffolk County, New York",630,72,43,47,587,79,30.0,7.4,0.0,46.9,32.2,7.8,38.9,9.4,27.9,50.8,39.7,10.0,16.2,10.8,100.0,46.9,10.1,8.3,(X),(X),(X),(X),(X),(X),95.4,4.9,100.0,46.9,95.1,5.3,80.5,7.8,100.0,46.9,79.0,8.5,14.9,5.9,0.0,46.9,16.0,6.5,0.0,5.4,0.0,46.9,0.0,5.8,0.0,5.4,0.0,46.9,0.0,5.8,0.0,5.4,0.0,46.9,0.0,5.8,0.0,5.4,0.0,46.9,0.0,5.8,4.6,4.9,0.0,46.9,4.9,5.3,3.3,4.3,0.0,46.9,3.6,4.6,78.6,8.0,100.0,46.9,77.0,8.8,82353,17582,5766,4538,87330,14943,480,91,12,20,468,94,12.9,8.6,100.0,88.8,10.7,8.2,17.3,9.1,0.0,88.8,17.7,9.1,69.8,10.9,0.0,88.8,71.6,11.5,5.4,(X),(X),(X),(X),(X)
1400000US36103158708,36103158708,"Census Tract 1587.08, Suffolk County, New York",1563,72,75,54,1488,89,18.7,4.2,16.0,26.1,18.8,4.2,41.6,7.4,25.3,26.0,42.4,7.4,6.1,3.9,37.3,31.3,4.6,4.4,(X),(X),(X),(X),(X),(X),99.0,1.7,100.0,35.2,98.9,1.8,90.2,4.2,88.0,19.5,90.3,4.1,2.7,2.0,0.0,35.2,2.8,2.1,0.0,2.2,0.0,35.2,0.0,2.3,2.8,2.6,0.0,35.2,2.9,2.7,0.0,2.2,0.0,35.2,0.0,2.3,3.3,3.9,12.0,19.5,2.9,3.8,1.0,1.7,0.0,35.2,1.1,1.8,9.6,5.4,12.0,19.5,9.5,5.7,81.6,6.4,88.0,19.5,81.3,6.6,63407,5263,22375,16408,64919,6957,1039,115,31,31,1008,117,5.2,3.5,0.0,55.3,5.4,3.6,49.8,9.9,71.0,40.8,49.1,10.1,45.0,9.6,29.0,40.8,45.5,9.9,0.8,(X),(X),(X),(X),(X)
1400000US36103158709,36103158709,"Census Tract 1587.09, Suffolk County, New York",845,54,21,24,824,62,26.4,6.1,100.0,67.2,24.5,6.1,31.5,8.3,0.0,67.2,32.3,8.5,4.0,3.7,0.0,67.2,4.1,3.8,(X),(X),(X),(X),(X),(X),100.0,4.1,100.0,67.2,100.0,4.2,98.5,2.4,100.0,67.2,98.4,2.5,1.5,2.4,0.0,67.2,1.6,2.5,0.0,4.1,0.0,67.2,0.0,4.2,0.0,4.1,0.0,67.2,0.0,4.2,0.0,4.1,0.0,67.2,0.0,4.2,0.0,4.1,0.0,67.2,0.0,4.2,0.0,4.1,0.0,67.2,0.0,4.2,1.2,2.2,0.0,67.2,1.2,2.2,97.3,3.1,100.0,67.2,97.2,3.2,73072,4779,75313,36928,73008,4968,544,92,12,18,532,94,10.7,6.2,0.0,88.8,10.9,6.3,29.8,11.1,100.0,88.8,28.2,11.7,59.6,10.4,0.0,88.8,60.9,11.0,0.0,(X),(X),(X),(X),(X)
1400000US36103158710,36103158710,"Census Tract 1587.10, Suffolk County, New York",1161,65,34,43,1127,78,20.1,6.5,0.0,52.8,20.7,6.7,48.8,6.9,79.4,47.7,47.9,7.1,9.6,6.2,79.4,47.7,7.5,5.4,(X),(X),(X),(X),(X),(X),100.0,3.0,100.0,52.8,100.0,3.1,87.6,5.6,100.0,52.8,87.2,5.8,7.8,3.4,0.0,52.8,8.1,3.6,0.0,3.0,0.0,52.8,0.0,3.1,4.6,5.0,0.0,52.8,4.7,5.1,0.0,3.0,0.0,52.8,0.0,3.1,0.0,3.0,0.0,52.8,0.0,3.1,0.0,3.0,0.0,52.8,0.0,3.1,5.7,5.0,79.4,47.7,3.5,3.6,81.9,7.6,20.6,47.7,83.8,7.0,80817,10987,14074,5980,82452,13042,971,84,27,42,944,92,8.2,6.4,0.0,59.2,8.5,6.5,21.9,8.6,100.0,59.2,19.7,7.8,69.8,8.8,0.0,59.2,71.8,8.4,0.6,(X),(X),(X),(X),(X)
1400000US36103158711,36103158711,"Census Tract 1587.11, Suffolk County, New York",1643,28,40,29,1603,35,42.5,6.1,57.5,45.9,42.1,6.3,28.6,6.4,22.5,38.4,28.8,6.5,4.0,2.5,50.0,36.2,2.9,2.2,(X),(X),(X),(X),(X),(X),99.6,0.7,100.0,48.7,99.6,0.8,85.7,4.0,72.5,43.4,86.0,4.0,8.2,3.4,27.5,43.4,7.7,3.3,0.0,2.1,0.0,48.7,0.0,2.2,2.1,1.9,0.0,48.7,2.2,1.9,0.0,2.1,0.0,48.7,0.0,2.2,3.6,2.4,0.0,48.7,3.7,2.4,0.4,0.7,0.0,48.7,0.4,0.8,5.4,2.8,0.0,48.7,5.6,2.8,83.9,4.3,72.5,43.4,84.2,4.3,77172,4043,10000,3469,78079,5003,1094,134,9,15,1085,134,14.6,6.0,0.0,100.0,14.7,6.0,23.9,6.2,100.0,100.0,23.2,6.0,61.5,7.3,0.0,100.0,62.0,7.5,1.5,(X),(X),(X),(X),(X)
1400000US36103158712,36103158712,"Census Tract 1587.12, Suffolk County, New York",2237,76,94,97,2143,107,33.1,8.2,86.2,27.2,30.8,7.3,52.3,7.6,0.0,30.1,54.6,7.8,4.9,4.6,13.8,27.2,4.5,4.7,(X),(X),(X),(X),(X),(X),96.6,2.5,100.0,30.1,96.4,2.6,86.6,4.9,100.0,30.1,86.0,5.0,6.4,3.1,0.0,30.1,6.7,3.2,0.0,1.6,0.0,30.1,0.0,1.6,1.2,1.1,0.0,30.1,1.2,1.1,0.0,1.6,0.0,30.1,0.0,1.6,2.4,2.2,0.0,30.1,2.5,2.3,3.4,2.5,0.0,30.1,3.6,2.6,20.5,4.9,86.2,27.2,17.6,4.7,71.9,5.5,13.8,27.2,74.5,5.6,87401,12243,39135,40577,89324,15327,1909,125,81,92,1828,152,2.5,1.6,0.0,33.5,2.6,1.7,30.2,8.1,100.0,33.5,27.1,7.8,67.3,8.1,0.0,33.5,70.2,7.8,0.0,(X),(X),(X),(X),(X)
1400000US36103158802,36103158802,"Census Tract 1588.02, Suffolk County, New York",1691,59,38,38,1653,73,43.5,5.5,71.1,42.4,42.9,5.5,37.7,5.7,0.0,49.9,38.6,5.6,0.6,0.9,0.0,49.9,0.6,1.0,(X),(X),(X),(X),(X),(X),100.0,2.0,100.0,49.9,100.0,2.1,96.2,2.5,100.0,49.9,96.1,2.5,0.0,2.0,0.0,49.9,0.0,2.1,2.3,1.9,0.0,49.9,2.4,1.9,1.5,1.6,0.0,49.9,1.5,1.6,0.0,2.0,0.0,49.9,0.0,2.1,0.0,2.0,0.0,49.9,0.0,2.1,0.0,2.0,0.0,49.9,0.0,2.1,1.4,1.3,0.0,49.9,1.4,1.3,94.9,2.5,100.0,49.9,94.7,2.6,87401,8643,53571,75451,88029,8732,1279,106,25,28,1254,110,14.9,6.0,56.0,56.0,14.1,5.8,26.2,5.8,0.0,61.6,26.7,5.9,58.9,8.0,44.0,56.0,59.2,7.9,0.7,(X),(X),(X),(X),(X)
1400000US36103158803,36103158803,"Census Tract 1588.03, Suffolk County, New York",1522,57,48,36,1474,72,22.3,3.2,47.9,41.6,21.4,3.2,57.0,5.9,20.8,29.7,58.2,6.3,1.2,1.7,37.5,43.6,0.0,2.3,(X),(X),(X),(X),(X),(X),100.0,2.3,100.0,44.4,100.0,2.3,91.3,4.5,93.8,22.8,91.2,4.6,0.0,2.3,0.0,44.4,0.0,2.3,0.0,2.3,0.0,44.4,0.0,2.3,8.0,4.4,6.3,22.8,8.1,4.4,0.0,2.3,0.0,44.4,0.0,2.3,0.7,1.2,0.0,44.4,0.7,1.3,0.0,2.3,0.0,44.4,0.0,2.3,6.4,4.1,37.5,43.6,5.4,3.8,84.8,5.9,56.3,47.0,85.8,5.6,109024,7763,11667,90219,110151,6056,1358,82,21,22,1337,84,1.4,1.5,0.0,67.2,1.4,1.5,25.3,7.1,85.7,69.6,24.4,6.9,73.3,7.2,14.3,69.6,74.2,7.1,0.0,(X),(X),(X),(X),(X)
1400000US36103158804,36103158804,"Census Tract 1588.04, Suffolk County, New York",2685,108,91,68,2594,119,35.5,4.5,56.0,38.4,34.8,4.6,34.6,4.1,72.5,32.1,33.3,3.9,6.1,3.4,67.0,33.7,3.9,2.5,(X),(X),(X),(X),(X),(X),100.0,1.3,100.0,30.9,100.0,1.3,89.3,5.2,56.0,38.4,90.4,5.0,2.5,2.1,44.0,38.4,1.0,1.2,0.0,1.3,0.0,30.9,0.0,1.3,2.9,2.8,0.0,30.9,3.0,2.9,0.0,1.3,0.0,30.9,0.0,1.3,5.3,3.5,0.0,30.9,5.5,3.6,0.0,1.3,0.0,30.9,0.0,1.3,8.4,3.7,0.0,30.9,8.7,3.8,86.2,5.2,56.0,38.4,87.3,5.1,74461,5939,12361,9338,75222,6192,1901,159,45,51,1856,159,10.0,4.3,53.3,53.3,8.9,3.9,26.0,7.0,0.0,45.9,26.7,7.1,64.0,7.2,46.7,53.3,64.4,7.0,2.0,(X),(X),(X),(X),(X)
1400000US36103158900,36103158900,"Census Tract 1589, Suffolk County, New York",2980,215,302,129,2678,228,30.9,5.4,33.8,22.2,30.5,5.7,23.7,6.1,15.2,21.2,24.6,6.4,18.3,6.3,52.0,25.2,14.5,5.6,(X),(X),(X),(X),(X),(X),98.4,2.5,84.4,22.0,100.0,1.3,82.7,6.2,66.2,24.9,84.5,5.5,6.9,4.5,13.6,21.0,6.2,3.4,0.0,1.2,0.0,10.9,0.0,1.3,2.2,1.8,0.0,10.9,2.5,2.0,0.0,1.2,0.0,10.9,0.0,1.3,6.6,3.8,4.6,7.4,6.8,4.2,1.6,2.5,15.6,22.0,0.0,1.3,15.2,5.9,37.4,27.9,12.7,5.5,75.6,7.0,49.0,26.0,78.6,6.2,60379,14946,9871,3226,65156,5135,1589,187,73,74,1516,194,14.1,6.5,76.7,40.2,11.1,5.7,24.4,9.9,16.4,30.9,24.7,10.6,61.5,11.4,6.8,21.6,64.2,10.9,3.6,(X),(X),(X),(X),(X)
