Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"TOPS 754",-79.161362,42.053379,"20 Center St","","Frewsburg","NY","14738","","CHAUTAUQUA" 
"Xing Xing Grocery Store Inc",-73.874832,40.741657,"9017 Corona Ave","","Elmhurst","NY","11373","4046","QUEENS" 
"COUNTRY FAIR STORE 07",-79.438637,42.389412,"51 E Main St","","Brocton","NY","14716","9744","CHAUTAUQUA" 
"Walgreens 13611",-73.930244,41.092857,"16 Route 59","","Nyack","NY","10960","2913","ROCKLAND" 
"Chez La Camer Rock Centero Market",-78.898994,42.908592,"941 Niagara St","","Buffalo","NY","14213","2116","ERIE" 
"Channingville Deli",-73.940819,41.592636,"23 Channingville Rd","","Wappingers Falls","NY","12590","2305","DUTCHESS" 
"La Mexicana Deli and Supermarket",-74.746613,41.800545,"68 N Main St","","Liberty","NY","12754","1860","SULLIVAN" 
"Mexicana Supermarket",-74.631378,41.707645,"5196 Main St","","South Fallsburg","NY","12779","","SULLIVAN" 
"KD Global Enterprises Inc DBA/7 Eleven 39513A 39513A",-73.707054,40.688934,"1755 Dutch Broadway","","Elmont","NY","11003","5044","NASSAU" 
"GATES BIG M MARKET",-77.731232,43.174915,"1520 Spencerport Rd","","Rochester","NY","14606","3524","MONROE" 
"American Family Market",-78.405167,42.960922,"1 Corfu Plaza","","Corfu","NY","14036","","GENESEE" 
"R & G Food Supermarket Inc/Pioneer Supermarket",-73.902725,40.868916,"125 W Kingsbridge Rd","","Bronx","NY","10468","3907","BRONX" 
"NECKERS COMPANY",-79.629974,42.020859,"8742 E Main St","","Clymer","NY","14724","9601","CHAUTAUQUA" 
"Lex Deli",-73.764664,42.662006,"46 Lexington Ave","","Albany","NY","12206","3130","ALBANY" 
"7 Eleven (35200) 35200",-78.171288,42.995968,"505 E Main St","","Batavia","NY","14020","2605","GENESEE" 
"7 Eleven (35166) 35166",-78.895164,42.959011,"584 Ontario St","","Buffalo","NY","14207","1634","ERIE" 
"7 Eleven (35117H) 35117H",-78.590279,42.980721,"10655 Main St","","Clarence","NY","14031","1703","ERIE" 
"7 Eleven (35169) 35169",-78.483795,43.205273,"79 Telegraph Rd","","Middleport","NY","14105","9638","NIAGARA" 
"7 Eleven (35189) 35189",-77.653954,43.173878,"884 Emerson St","","Rochester","NY","14613","1804","MONROE" 
"7 Eleven (35171) 35171",-79.031021,43.110023,"2310 Hyde Park Blvd","","Niagara Falls","NY","14305","3234","NIAGARA" 
"7 Eleven (35195) 35195",-77.549789,43.15937,"2300 E Main St","Ste 2","Rochester","NY","14609","7623","MONROE" 
"7 Eleven (35190) 35190",-77.612083,43.194244,"233 E Ridge Rd","","Rochester","NY","14621","1309","MONROE" 
"7 Eleven (35193) 35193",-77.613457,43.251438,"4424 Lake Ave","","Rochester","NY","14612","4837","MONROE" 
"CASSADAGA SUPERMARKET",-79.311249,42.350883,"8038 Route 60","","Cassadaga","NY","14718","9604","CHAUTAUQUA" 
"Darou Salam Keur Mame Chiekh, Inc.",-73.950569,40.802418,"117 West 116th Street","","New York","NY","10026","2543","NEW YORK" 
"Prajay Inc DBA/ New Murray's Deli",-73.919167,41.087776,"80 S Broadway","","Nyack","NY","10960","3837","ROCKLAND" 
"Millers Bulk Food & Bakery",-78.42186,43.26749,"10858 Ridge Rd","","Medina","NY","14103","9432","ORLEANS" 
"Di Stefanos Meat Market",-73.981194,42.291027,"10 Birch Hill Dr","","Cairo","NY","12413","3130","GREENE" 
"Adam's Deli On The Corner Corp",-73.969925,40.604477,"525 Kings Hwy","","Brooklyn","NY","11223","1919","KINGS" 
"Stay Fresh Deli & Grill Corp",-73.912094,40.683907,"1695A Broadway","","Brooklyn","NY","11207","1481","KINGS" 
"STATE LINE GROCERY",-79.759712,42.244202,"10765 W Main Rd","","Ripley","NY","14775","9747","CHAUTAUQUA" 
"Montondo's Seafood Inc",-78.681625,43.172905,"201 East Ave","","Lockport","NY","14094","3812","NIAGARA" 
"Village of Babylon Farmers Market",-73.322418,40.700241,"Railroad Ave & Deer Park Ave","Train Station","Babylon","NY","11702","","SUFFOLK" 
"Siddhi Food Inc",-73.937714,40.614006,"3420 Quentin Rd","","Brooklyn","NY","11234","4229","KINGS" 
"COUNTRY FAIR STORE 15",-79.344406,42.485935,"150 Lake Shore Dr W","","Dunkirk","NY","14048","1441","CHAUTAUQUA" 
"CVS Pharmacy 7576",-73.910217,40.775871,"3101 Ditmars Blvd","","Astoria","NY","11105","2304","QUEENS" 
"45th Street Supermarket Inc.",-74.001244,40.644245,"779 45th Street","","Brooklyn","NY","11220","","KINGS" 
"Tops Market 70",-78.765923,42.684044,"7375 Boston State Rd","","North Boston","NY","14110","9800","ERIE" 
"Jorge Brito Deli Grocery",-74.005264,40.643105,"4824 7th Ave","","Brooklyn","NY","11220","2122","KINGS" 
"Naf Gourmet Deli Corp",-73.952827,40.798466,"111 Central Park North","","New York","NY","10026","","NEW YORK" 
"Barbara & Domingo Corp",-73.900452,40.6968,"1071 Cypress Ave","","Ridgewood","NY","11385","8108","QUEENS" 
"Duane Reade 14497",-74.0112,40.708267,"100A Broadway","","New York","NY","10005","1902","NEW YORK" 
"Avenue N Gourmet Deli Inc",-73.917145,40.619614,"6309 Avenue N","","Brooklyn","NY","11234","5508","KINGS" 
"Maria Deli & Grocery Inc",-73.814056,40.690624,"13201 Liberty Ave","","S Richmond Hill","NY","11419","2308","QUEENS" 
"7 Eleven (34228A) 34228A",-73.714066,40.726723,"250-50 Jericho Turnpike","","Bellerose","NY","11001","1702","NASSAU" 
"3334 Stop 1 Corp",-73.872604,40.683495,"3334 Fulton St","","Brooklyn","NY","11208","2004","KINGS" 
"K & L Fruit & Vegetable Corp.",-73.922554,40.817764,"558 Morris Ave","","Bronx","NY","10451","4746","BRONX" 
"Dollar Tree 4873",-73.518677,40.74984,"430 Jerusalem Ave","","Hicksville","NY","11801","5504","NASSAU" 
"Deals 4974",-73.912933,40.646397,"864 Remsen Ave","","Brooklyn","NY","11236","1623","KINGS" 
"KWIK FILL M0188",-79.264366,42.093483,"1617 W 3rd St","","Jamestown","NY","14701","4652","CHAUTAUQUA" 
"Win Sea Food Market Inc.",-73.999207,40.7174,"218 Canal St","Frnt A","New York","NY","10013","4123","NEW YORK" 
"Lemon Farm",-73.888954,40.74931,"7719 37th Ave","","Jackson Heights","NY","11372","6607","QUEENS" 
"240 Broadway Deli & Grocery Store",-74.018372,41.500526,"240 Broadway","Ste 1","Newburgh","NY","12550","5498","ORANGE" 
"Samsea Inc",-73.909119,40.823475,"3215 3rd Ave","","Bronx","NY","10451","4203","BRONX" 
"Marinell Bakery Corp",-73.914322,40.833317,"264 E 167th St","","Bronx","NY","10456","4017","BRONX" 
"GRA Convenient 2 Inc.",-74.023254,40.628094,"7626 5th Ave","","Brooklyn","NY","11209","3304","KINGS" 
"Fruit King & Deli Grocery Corp",-73.977997,40.635498,"761 McDonald Ave","","Brooklyn","NY","11218","5605","KINGS" 
"Dollar Tree 4874",-73.851921,42.734203,"1892 Central Ave","Ste 10","Albany","NY","12205","","ALBANY" 
"Parksidez Corner Deli Corp",-73.959862,40.655739,"713 Flatbush Ave","","Brooklyn","NY","11225","6006","KINGS" 
"Coyle Place Deli Grocery Corp",-73.890228,40.912582,"27 Coyle Pl","","Yonkers","NY","10705","4302","WESTCHESTER" 
"Save A Lot",-78.890724,42.917854,"142 Grant St","","Buffalo","NY","14213","1605","ERIE" 
"FOODLINK FARM STAND",-77.632141,43.159443,"445 Jay St","","Rochester","NY","14611","1498","MONROE" 
"FOODLINK FARM STAND",-77.566673,43.165791,"441 Parsells Ave","","Rochester","NY","14609","5208","MONROE" 
"FOODLINK FARM STAND",-77.621193,43.138577,"936 Exchange St","","Rochester","NY","14608","2801","MONROE" 
"FOODLINK FARM STAND",-77.610573,43.167198,"485 Clinton Ave N","","Rochester","NY","14605","1893","MONROE" 
"Burnside Gourmet Deli & Grocery Inc",-73.909035,40.853771,"38 W Burnside Ave","","Bronx","NY","10453","4019","BRONX" 
"Golden Vege & Grocery At Flatbush",-73.939888,40.625572,"1819 Flatbush Ave","","Brooklyn","NY","11210","4840","KINGS" 
"West 10 Deli & Grocery Corp",-73.98204,40.600777,"97 Avenue S","","Brooklyn","NY","11223","2536","KINGS" 
"Freeport Community Farmers Market",-73.574799,40.654472,"130 E Merrick Rd - North Park Lot","Freeport Recreation Center","Freeport","NY","11520","4008","NASSAU" 
"Dandy Mini Mart  (73) 73",-77.391304,42.809147,"6702 County Road 32","","Canandaigua","NY","14424","9389","ONTARIO" 
"Al Mukhtar Deli Grocery Corp",-73.938194,40.80336,"2026 Lexington Ave","","New York","NY","10035","2224","NEW YORK" 
"786 Clarkson Food Corp/Food Dynasty",-73.952805,40.655209,"210 Clarkson Ave","","Brooklyn","NY","11226","2102","KINGS" 
"Htarni Sorn Asian Market",-78.897552,42.956432,"472 Ontario St","","Buffalo","NY","14207","1642","ERIE" 
"B-RITE MARKET",-78.840828,42.879555,"905 Clinton St","","Buffalo","NY","14210","1227","ERIE" 
"New Margarita Grocery Inc",-73.924187,40.771729,"2301 Astoria Blvd","","Astoria","NY","11102","4343","QUEENS" 
"King On 3rd Avenue Grocery I Corp",-74.025887,40.636242,"6816 3rd Ave","","Brooklyn","NY","11220","","KINGS" 
"Citgo Mini Mart",-74.768288,41.871799,"7260 Route 17 W","","Parksville","NY","12768","6625","SULLIVAN" 
"Whitestone Dairy Farm Inc",-73.809204,40.77821,"2226 154th St","","Whitestone","NY","11357","3732","QUEENS" 
"Ronak Newsstand & Candy Corp",-73.944763,40.680073,"1400 Fulton St","","Brooklyn","NY","11216","2606","KINGS" 
"Weedsport Shurfine Supermarket",-76.561356,43.051231,"8963 N Seneca St","","Weedsport","NY","13166","8577","CAYUGA" 
"Eli's Market",-73.450287,44.702835,"38 Sailly Ave","","Plattsburgh","NY","12901","1728","CLINTON" 
"Harley Park Deli & Grocery Corp",-73.837486,40.916042,"210 Gramatan Ave","","Mount Vernon","NY","10550","1252","WESTCHESTER" 
"Express Mart (351) 351",-76.298019,42.495354,"51 North St","","Dryden","NY","13053","","TOMPKINS" 
"Miami Deli Of Syracuse Inc",-76.153961,43.031555,"700 Midland Ave","","Syracuse","NY","13205","1048","ONONDAGA" 
"Share The Bounty Farmers Market",-73.550926,41.850864,"3360 Route 343","","Amenia","NY","12501","5619","DUTCHESS" 
"Shiloh Community Farmers Market",-73.367149,40.75293,"221 Merritt Ave","New Shiloh Baptist Church","Wyandanch","NY","11798","2218","SUFFOLK" 
"Family Deal Discount Inc.",-73.902153,40.862671,"18 W Fordham Rd","","Bronx","NY","10468","5305","BRONX" 
"Depew One Stop LLC",-78.707115,42.90155,"4535 Broadway","","Depew","NY","14043","2912","ERIE" 
"5910 Rainbow Grocery Deli Inc",-73.919273,40.634167,"5910 Glenwood Rd","","Brooklyn","NY","11234","1817","KINGS" 
"COVERED BRIDGE MARKET",-76.590118,42.362347,"176 MAIN STREET","","NEWFIELD","NY","14867","","TOMPKINS" 
"Express Mart 303",-76.071495,43.049519,"3300 Erie Blvd E","","Syracuse","NY","13214","1206","ONONDAGA" 
"Express Mart 304",-77.230232,42.9599,"1505 State Route 21","","Shortsville","NY","14548","9527","ONTARIO" 
"Express Mart 308",-76.058167,42.62009,"3798 Route 11","","Mcgraw","NY","13101","","CORTLAND" 
"Stewarts Shop 268",-73.87056,43.000996,"801 State Highway 67 & East Line Rd","","Ballston Spa","NY","12020","","SARATOGA" 
"Stewarts Shop 296",-73.821297,42.836395,"645 Grooms Rd","","Clifton Park","NY","12065","5912","SARATOGA" 
"Stewarts Shop 335",-73.821404,42.870052,"1206 Route 146","","Clifton Park","NY","12065","1615","SARATOGA" 
"Stewarts Shop 365",-73.821877,42.911419,"13 Longkill Rd","","Ballston Lake","NY","12019","1606","SARATOGA" 
"Express Mart 323",-76.191124,42.633961,"31 S West St","","Homer","NY","13077","1022","CORTLAND" 
"Velt Deli & Grocery",-73.588234,40.675861,"144 Nassau Rd","","Roosevelt","NY","11575","2035","NASSAU" 
"Berito's Deli & Grocery Corp",-73.996132,40.597382,"180 Bay 32nd Street","","Brooklyn","NY","11214","5752","KINGS" 
"Ferris Mini Market  Inc",-73.826118,40.949665,"83 Main St","","Tuckahoe","NY","10707","2911","WESTCHESTER" 
"Express Mart (362) 362",-77.19606,43.134895,"3584 Palmyra Rd","","Marion","NY","14505","9710","WAYNE" 
"Express Mart (363) 363",-77.297096,43.069714,"123 Main St","","Macedon","NY","14502","8947","WAYNE" 
"Adrian Grocery",-73.866432,40.752766,"10023 37th Ave","","Corona","NY","11368","1838","QUEENS" 
"Dansville Mini Mart",-77.694298,42.559277,"119 Main St","","Dansville","NY","14437","1611","LIVINGSTON" 
"Quick Chek 131",-74.006294,41.548473,"5258 Route 9W","","Newburgh","NY","12550","1322","ORANGE" 
"Express Mart (369) 369",-77.014626,42.856941,"825 Canandaigua Rd","","Geneva","NY","14456","2015","ONTARIO" 
"Express Mart (373) 373",-78.637115,42.805187,"661 Jamison Rd","","Elma","NY","14059","9566","ERIE" 
"Holley Mart Inc",-78.873962,42.890881,"424 Pearl St","","Buffalo","NY","14202","1904","ERIE" 
"Mt Eden Grocery Corp. 1",-73.914581,40.844349,"5 E Mount Eden Ave","","Bronx","NY","10452","5802","BRONX" 
"Tripples Countryside Produce",-75.110596,43.075104,"2987 State Route 5","","Frankfort","NY","13340","5212","HERKIMER" 
"Z & J United Deli & Grocery Inc",-73.85331,40.898003,"730 Nereid Ave","","Bronx","NY","10466","1210","BRONX" 
"Express Mart (320) 320",-75.906937,42.125759,"704 Front St","","Binghamton","NY","13905","1548","BROOME" 
"Express Mart (338) 338",-75.757011,42.095341,"16 North Rd","","Windsor","NY","13865","1201","BROOME" 
"Kosher By Phone Incorporated",-74.054947,41.078663,"80 Red Schoolhouse Rd","Ste 112    (Chestnut Ridge)","Spring Valley","NY","10977","7052","ROCKLAND" 
"Trader Joes 535",-73.812965,42.714485,"79 Wolf Rd","Ste 100","Colonie","NY","12205","2606","ALBANY" 
"Trader Joes 550",-73.60556,40.744873,"910 Old Country Rd","","Garden City","NY","11530","2109","NASSAU" 
"PRICE RITE MARKET",-78.887505,42.922115,"326 W Delavan Ave","","Buffalo","NY","14213","1410","ERIE" 
"Express Mart (357) 357",-76.141212,42.059856,"7774 State Route 434","","Apalachin","NY","13732","3521","TIOGA" 
"Express Mart (359) 359",-74.918045,42.276417,"77 Main St","","Delhi","NY","13753","1221","DELAWARE" 
"Glenwood Deli",-73.949745,40.634285,"2816 Glenwood Rd","","Brooklyn","NY","11210","2422","KINGS" 
"SUPERIOR SAUSAGE SUPERIOR FDKING",-78.834793,42.877815,"1084 Clinton St","","Buffalo","NY","14206","2815","ERIE" 
"Stonys Food N News",-73.981918,41.2393,"1 Stony Ridge Plz","","Stony Point","NY","10980","1100","ROCKLAND" 
"Saw Mill Farmers Market",-73.899101,40.935417,"29 Warburton Ave","","Yonkers","NY","10701","2721","WESTCHESTER" 
"GG SoHo LLC/Gourmet Garage",-74.002594,40.723106,"489 Broome Street","","New York","NY","10013","3096","NEW YORK" 
"Ameer Food Corp",-73.943604,40.825554,"748 Saint Nicholas Ave","","New York","NY","10031","4002","NEW YORK" 
"KIng II Deli & Grocery Inc",-73.948044,40.588669,"2105 Avenue Z","Aka 2107 Avenue Z","Brooklyn","NY","11235","2853","KINGS" 
"165 Graham Ave Grocery Corp",-73.943298,40.707657,"165 Graham Ave","","Brooklyn","NY","11206","2370","KINGS" 
"Mazureks Bakery Inc",-78.859428,42.870811,"543 S Park Ave","","Buffalo","NY","14204","2627","ERIE" 
"New Pak Fish Market",-73.908607,40.853764,"28 W Burnside Ave","","Bronx","NY","10453","4019","BRONX" 
"Barino's Market",-73.819427,40.846134,"3244 Ampere Ave","","Bronx","NY","10465","1032","BRONX" 
"PIXLEY'S SHURFINE",-78.502342,43.012886,"81 Buell St","","Akron","NY","14001","1308","ERIE" 
"WEGMANS FOOD MARKET  80",-78.738564,42.920109,"651 Dick Rd","","Depew","NY","14043","1821","ERIE" 
"Manorhaven Market",-73.714958,40.840637,"159 Manorhaven Blvd","","Port Washington","NY","11050","1524","NASSAU" 
"47th Stop Deli Grocery Inc",-73.918022,40.741001,"4702 47th Ave","","Woodside","NY","11377","6125","QUEENS" 
"Aga & Son - Getty",-73.925674,42.885166,"437 Saratoga Rd","(Glenville)","Schenectady","NY","12302","5216","SCHENECTADY" 
"Liberty Mini Market Corp",-74.746284,41.800186,"45 N Main St","","Liberty","NY","12754","1807","SULLIVAN" 
"Bj Convenience",-73.659721,41.013008,"31 Putnam Ave","","Port Chester","NY","10573","2749","WESTCHESTER" 
"7 Eleven (35197) 35197",-77.584923,43.141594,"890 Monroe Ave","","Rochester","NY","14620","1706","MONROE" 
"7 Eleven (35198) 35198",-77.560982,43.188461,"2280 Culver Rd","","Rochester","NY","14609","1639","MONROE" 
"7 Eleven (35247) 35247",-77.638931,43.190559,"1325 Dewey Ave","","Rochester","NY","14613","1125","MONROE" 
"7 Eleven (35083) 35083",-77.64563,42.996628,"5947 E Henrietta Rd","","Rush","NY","14543","9611","MONROE" 
"7 Eleven (35120) 35120",-77.894295,42.772285,"189 Main St","","Leicester","NY","14481","9652","LIVINGSTON" 
"Raudy Deli Grocery Corp",-73.773605,40.709839,"18511 Jamaica Ave","","Hollis","NY","11423","2411","QUEENS" 
"RK Convenience Store Inc/Parkway Deli",-72.864632,40.781731,"431 William Floyd Pkwy","","Shirley","NY","11967","3449","SUFFOLK" 
"7 Eleven (35187) 35187",-77.636345,43.169788,"291 Dewey Ave","","Rochester","NY","14608","1102","MONROE" 
"7 Eleven (35194) 35194",-77.641243,43.2178,"2678 Dewey Ave","","Rochester","NY","14616","4749","MONROE" 
"7 Eleven (35118) 35118",-77.60675,42.794598,"4661 Main St","","Hemlock","NY","14466","9723","LIVINGSTON" 
"7 Eleven (35188) 35188",-77.576012,43.181946,"1475 Goodman St N","","Rochester","NY","14609","2133","MONROE" 
"CAZ Mini Mart",-78.887039,42.946899,"572 Hertel Ave","","Buffalo","NY","14207","2315","ERIE" 
"A1 Discount Grocery Inc",-73.969627,40.594852,"160 Gravesend Neck Rd","","Brooklyn","NY","11223","4707","KINGS" 
"Pride African And Caribbean Store",-74.081192,40.624157,"197 Broad St","","Staten Island","NY","10304","2057","RICHMOND" 
"3220 Westchester Avenue Inc DBA/7 Eleven (33318D) 33318D",-73.829498,40.851734,"3220 Westchester Ave","","Bronx","NY","10461","4508","BRONX" 
"Benjamin's Pharmacy & Surgical",-73.859146,40.865574,"987 Allerton Ave","","Bronx","NY","10469","4336","BRONX" 
"JOHNNY'S MOHAWK MEATS",-78.864082,42.947742,"1191 Hertel Ave","","Buffalo","NY","14216","2749","ERIE" 
"Hunter Country Store 22",-74.179131,42.193981,"7738 Route 23A","","Hunter","NY","12442","","GREENE" 
"Jeffersonville Country Store SUNOCO 26",-74.935051,41.780594,"5 Center St","","Jeffersonville","NY","12748","5602","SULLIVAN" 
"Bay Meat & Deli Inc",-73.261841,40.760387,"1649 5th Ave","","Bay Shore","NY","11706","3412","SUFFOLK" 
"El Manantial Deli Inc",-73.576851,40.76017,"648 Union Ave","","Westbury","NY","11590","3552","NASSAU" 
"Whole Foods Market 10408",-73.966423,40.759724,"250 E 57th St","","New York","NY","10022","2804","NEW YORK" 
"Walmart Supercenter 5282",-77.646767,43.239689,"3800 Dewey Ave","Ste 1","Rochester","NY","14616","2515","MONROE" 
"Walmart Supercenter 4597",-78.839279,43.05957,"886 Niagara Falls Blvd","","North Tonawanda","NY","14120","2006","NIAGARA" 
"120 King Produce",-73.822472,40.686962,"12001 Liberty Ave","","South Richmond Hill","NY","11419","2117","QUEENS" 
"Kingston Citgo",-74.002136,41.939247,"370 Albany Ave","","Kingston","NY","12401","2549","ULSTER" 
"Family Dollar 9003",-78.891212,42.937706,"333A Amherst St","","Buffalo","NY","14207","2809","ERIE" 
"Family Dollar 9439",-76.367653,42.584785,"110 W South St","","Groton","NY","13073","1235","TOMPKINS" 
"M & R Deli And Coffee Shop",-73.845726,40.844002,"1480 Williamsbridge Rd","","Bronx","NY","10461","2505","BRONX" 
"Stewarts Shop 304",-73.875069,42.579395,"1360 Indian Fields Rd","","Feura Bush","NY","12067","","ALBANY" 
"Stewarts Shop 379",-73.899261,42.631863,"1936 New Scotland Rd","","Slingerlands","NY","12159","3629","ALBANY" 
"Stewarts Shop 386",-73.902954,42.682705,"1 Mill Hill Ct","","Slingerlands","NY","12159","3050","ALBANY" 
"Stewarts Shop 420",-73.707504,42.824806,"280 Middletown Rd","","Waterford","NY","12188","4007","SARATOGA" 
"Rockaway Express Deli Grocery",-73.891403,40.63525,"1938A Rockaway Pkwy","","Brooklyn","NY","11236","5506","KINGS" 
"Castle Gourmet Deli Corp",-73.852287,40.834084,"2170 Westchester Ave","","Bronx","NY","10462","4704","BRONX" 
"208 Saratoga Food Corp",-73.89241,40.912075,"208 Saratoga Ave","","Yonkers","NY","10705","4097","WESTCHESTER" 
"German Mini Market Inc.",-73.36116,40.754448,"313A Merritt Ave","","Wyandanch","NY","11798","2328","SUFFOLK" 
"91 Ave Family Food Corp",-73.851524,40.689545,"8950 92nd St","","Woodhaven","NY","11421","2612","QUEENS" 
"Zamzam Live Poultry Ii Corp",-73.745659,40.715935,"21250 Jamaica Ave","","Queens Village","NY","11428","1618","QUEENS" 
"Clinton Bailey Farmers Market",-78.821503,42.872612,"1443 Clinton St","","Buffalo","NY","14206","3070","ERIE" 
"Ceo 99 Cents Depot Inc",-73.87957,40.875515,"3175 Bainbridge Ave","","Bronx","NY","10467","3907","BRONX" 
"Sajoma Deli Grocery NY Corp",-73.887688,40.66177,"772 Miller Ave","","Brooklyn","NY","11207","7212","KINGS" 
"Pick Quick Foods/key Food",-73.657295,40.657116,"399 Ocean Ave","","Rockville Centre","NY","11570","4722","NASSAU" 
"Fairway - Like No Other Market 1011",-73.590759,40.741402,"1250 Corporate Dr","","Westbury","NY","11590","6625","NASSAU" 
"ELK PROVISION CO",-78.828789,42.875465,"1260 Clinton St","","Buffalo","NY","14206","2822","ERIE" 
"Dollar General 13554",-75.330177,42.642464,"5102 State Highway 8","","New Berlin","NY","13411","3500","CHENANGO" 
"Family Dollar 10092",-76.19735,43.048096,"2102 W Genesee St","Ofc 1","Syracuse","NY","13219","1679","ONONDAGA" 
"Dollar Tree 4908",-78.787338,42.864742,"800 Harlem Rd","Ste 1","Buffalo","NY","14224","1083","ERIE" 
"Excell Discount Grocery Corp",-73.98246,40.718502,"87 Pitt St","","New York","NY","10002","2512","NEW YORK" 
"240 Utica Deli Corp",-73.93103,40.670483,"240 Utica Ave","","Brooklyn","NY","11213","3931","KINGS" 
"ANGOLA LAKESIDE MARKET",-79.072662,42.638405,"9155 Lake Shore Rd","","Angola","NY","14006","9652","ERIE" 
"124 Meat Food Corp",-73.906639,40.86277,"124 W Fordham Rd","","Bronx","NY","10468","5659","BRONX" 
"HHa1 Inc",-73.608551,40.667725,"1761 Grand Ave","","North Baldwin","NY","11510","2429","NASSAU" 
"Queens Botanical Garden Farmers Market",-73.828407,40.751209,"Dahlia Ave","Dahlia Ave Off Main St","Flushing","NY","11355","","QUEENS" 
"7 Eleven (34707A) 34707A",-73.984375,40.737034,"247A 3rd Ave","","New York","NY","10010","7401","NEW YORK" 
"Loho Gourmet Deli & Grocery LLC",-73.987061,40.713974,"204-06 Clinton St","","New York","NY","10002","7576","NEW YORK" 
"Y & M Fish Market Inc",-73.962532,40.649635,"1818 Church Ave","","Brooklyn","NY","11226","3706","KINGS" 
"My New Deli Grocery",-73.936546,40.669868,"269 Troy Ave","","Brooklyn","NY","11213","3606","KINGS" 
"24 West Food Corp/dba Food Dynasty",-73.90239,40.862656,"24-30 W Fordham Rd","","Bronx","NY","10468","5323","BRONX" 
"Brionne Discount Corp",-73.867012,40.837559,"1801 Archer St","","Bronx","NY","10460","6212","BRONX" 
"Super A Mart LLC",-73.995224,40.717564,"101 Bowery","","New York","NY","10002","4900","NEW YORK" 
"AD 2096 Grand Corp/Concourse Food Plaza",-73.902283,40.853703,"2096 Grand Concourse","","Bronx","NY","10457","2806","BRONX" 
"WHITEMAN MEAT PROCESSING",-77.706604,42.562061,"3 Dock St","","Dansville","NY","14437","1005","LIVINGSTON" 
"U Mart Inc",-73.940132,40.822044,"222 W 145TH St","#4","New York","NY","10039","4139","NEW YORK" 
"Usa Mart Inc",-73.938156,40.847332,"4171 Broadway","","New York","NY","10033","3730","NEW YORK" 
"R B Mart Inc",-73.943306,40.835941,"3840-48 Broadway","aka 555 W 160th St","New York","NY","10032","1546","NEW YORK" 
"Forest Ave Halal Meat Inc",-74.148346,40.625141,"1787B Forest Ave","","Staten Island","NY","10303","2107","RICHMOND" 
"Triunfo Mini Market Inc.",-73.889252,40.939579,"173 Ashburton Ave","","Yonkers","NY","10701","3204","WESTCHESTER" 
"CHANATRY'S FRENCH RD MARKET",-75.281113,43.084873,"485 French Rd","","Utica","NY","13502","5997","ONEIDA" 
"111 Deli Stop Corp.",-73.859039,40.757927,"11021 Northern Blvd","","Corona","NY","11368","1552","QUEENS" 
"99 cents Food & Vegetables Inc",-73.882599,40.666374,"760 New Lots Ave","","Brooklyn","NY","11207","7319","KINGS" 
"Flower Deli Grocery Corp",-73.950241,40.599529,"2101 Avenue U","","Brooklyn","NY","11229","3609","KINGS" 
"Jazz Gourmet At 106 St Corp",-73.96154,40.798748,"51 W 106th St","","New York","NY","10025","3820","NEW YORK" 
"Zino Convenience Inc",-74.004509,40.650772,"3900 5th Ave","","Brooklyn","NY","11232","2926","KINGS" 
"Hemo Deli Grocery Inc",-73.906082,40.678764,"19 Sackman St","Ste A","Brooklyn","NY","11233","4395","KINGS" 
"Easy Jay",-73.228668,40.778976,"249 2nd Ave","","Brentwood","NY","11717","4906","SUFFOLK" 
"Luis Zuniga GC",-73.952927,40.823318,"3435 Broadway","","New York","NY","10031","7404","NEW YORK" 
"Gallagher Family Markets, LLC/Shoprite Of Selden",-73.047791,40.864006,"71 College Plz","","Selden","NY","11784","4034","SUFFOLK" 
"M & W Gourmet Deli Corp",-73.924133,40.865433,"53 Vermilyea Ave","Frnt A","New York","NY","10034","4443","NEW YORK" 
"Carleton Petro Corp",-73.200699,40.784653,"107 Carleton Ave","","Central Islip","NY","11722","3678","SUFFOLK" 
"Mohammed J Ahmed GC",-73.95372,40.811195,"388 W 125th St","","New York","NY","10027","4820","NEW YORK" 
"Halsey Gourmet And Deli",-73.943687,40.682327,"437 Tompkins Ave","","Brooklyn","NY","11216","2220","KINGS" 
"Tong Ren Grocery Inc",-73.998703,40.715137,"42A Mott St","","New York","NY","10013","5011","NEW YORK" 
"V F Mini Mart Corp",-73.834595,40.904922,"274 S 4th Ave","","Mount Vernon","NY","10550","3805","WESTCHESTER" 
"Community Helping Hands Inc/Family Table",-79.230858,42.092918,"31 Water St","Ste 1","Jamestown","NY","14701","6975","CHAUTAUQUA" 
"Union Discount And Food Store Inc",-73.902191,40.822132,"923 Union Ave","","Bronx","NY","10459","3933","BRONX" 
"Mini Star One Deli Grocery Corp",-73.834862,40.692265,"9183 111th St","","Richmond Hill","NY","11418","3006","QUEENS" 
"Nice N Easy 3997",-76.250595,42.989056,"3787 W Seneca Tpke","","Syracuse","NY","13215","8637","ONONDAGA" 
"East Hancock Country Store 07",-75.277924,41.953983,"208 E Front St","","Hancock","NY","13783","1163","DELAWARE" 
"Catskill Country Store",-73.866028,42.220692,"430 Main St","","Catskill","NY","12414","2300","GREENE" 
"Fulton Corner Store Corp",-73.868546,40.684715,"3441 Fulton St","","Brooklyn","NY","11208","1821","KINGS" 
