cartodb_id,the_geom,puma,ct2010,borocode,boroct2010,ntaname,ntacode,id,cdeligibil,boroname,shape_leng,shape_area,ctlabel,count_vals,count_vals_density
841,0106000020E6100000010000000103000000010000002D0000007A3C35D4537452C0CDE2D94E8B6E444095D91BBF697452C0A70B0291656E44407B2B5E08817452C074AF5B54366E44403D2CC5B3C47452C04F3C59BF0C6E444061077FA0C37452C0C08A2F24046E444076443C85E27452C0783F0F7AFD6D44409B210EC7EA7452C00263454DF86D44408A15DD82ED7452C0B380AD96F66D44400B83F1F3EF7452C044F4BD53FB6D4440535293F9F07452C05242F844016E444045A436DEF27452C018784D380A6E4440FA33495CF47452C03799442A136E44400BB59340F77452C0AD22D10D176E4440B262CFD3FB7452C01E8A23B42A6E4440FCAC6EDCFD7452C075C4DE02306E44406D36A457027552C0338DF0EA2F6E444075025994037552C004E6BCB5316E4440F494036D037552C04CF41519326E444056E491F7FF7452C043742A373B6E4440772FB43AF97452C0276D0DC94A6E444062EE6F09EC7452C06D5B2C45696E4440986851B7E87452C07DFEA456716E444039D6348DE67452C0682CB2B4766E4440354B4D12E17452C02FA7244A836E4440F4A7111EDC7452C0057ACDB98E6E4440FD7A0E54D17452C0DE60DB8FA76E4440A18EF149CE7452C05356038FAE6E444087DFBAC3C97452C0AE73A80DB86E444084E776C0C47452C00FB953C5C26E4440B0268105BB7452C030B91793D76E44408453DAF5A57452C0230A379A046F4440AFA56F84947452C0E7BEA35C276F4440B71B6519947452C097B5F031286F4440EE64A392937452C08223C6F9286F4440E412C523937452C0ADAFDFC3296F444048028FFC8F7452C0CE15B6912F6F44405CADF7DE8A7452C0715E23BF396F4440E813FCE3897452C00B1D8DAB386F44401CFE892C717452C02EF79F991A6F4440DCAABFD8707452C0EA92E0311A6F444004485DDD357452C004FCFE28D16E44408354D922407452C0C726C648BD6E4440A21650B0497452C0E0BEF197A66E44405F4A1430477452C06B64E09AA16E44407A3C35D4537452C0CDE2D94E8B6E4440,3703,30200,2,2030200,Co-op City,BX13,1400000US36005030200,I,Bronx,10485.3272959,6063936.87481,302,3,5.32513526923862e-06
843,0106000020E61000000100000001030000000100000013000000E1F8B6DBD07F52C01BD9E559745C444078723F63D57F52C06FF03272585C4440E02F9793D97F52C0BD4DE059445C444085F628CEE77F52C0A28770EB215C44405E9AF675F37F52C0124A1B5C055C44400326298DF67F52C09C2419B7FD5B44406D645348FF7F52C024AFF2FBE75B4440598F2EB7088052C0E982A685F55B44403BCB3BDA148052C0DCD592ED065C4440F2705CF2168052C0060291EA095C44400C5855DE1E8052C0EAAE3738155C4440FE47DBF7188052C086D80316235C4440B811D456178052C0F4A5F0E6265C4440625048D30A8052C00741777A445C444099BCB698FD7F52C0D5465DAC635C44405B039429F87F52C0E74C0081705C444095FFFF87EC7F52C053642DF78B5C444034682FEADE7F52C04729D437805C4440E1F8B6DBD07F52C01BD9E559745C4440,3810,4500,1,1004500,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1400000US36061004500,I,Manhattan,4604.74249768,1129524.62159,45,1,9.52951725046706e-06
845,0106000020E61000000100000001030000000100000029000000F0766CE5DB7952C084A157B3F0564440B3D5D1C9D27952C031E39921E65644405099A526CE7952C04E8136FAE056444047EC9D9EC37952C0AC35ED03D45644402D150ABABA7952C0F3927994C95644409459DD6AB17952C0BA194BA6BE5644407EF32732A17952C0B6D599F1AB564440F4F90F099C7952C0F35E7346A6564440BC22A35B9A7952C04C3AC96EA45644409BDFCD92A67952C00E7E21ED995644408577FA5DA97952C0DC17DD9F9756444037181AD6C17952C06347944D8356444075F501D3C37952C0DC5043A7815644405616487BC57952C03BFC1F4780564440C264DF60C67952C0EBF8978A805644405BE78446C77952C04138FDCD80564440BC3961BCC87952C08955B55481564440E7BB012ECB7952C044A80EDD815644402F781D61D27952C0202BC86E83564440C0B56671DB7952C01597F4AA85564440F6FFC74DE17952C09779A29786564440590CF361EF7952C07830E229885644405A53D4F7FD7952C09110D4DD8956444098C6E3DC0E7A52C097563DB78B5644400F4AC5D11C7A52C00C894B048D5644407478F21D1E7A52C054A03E5F8D564440DD0863181E7A52C07F6BB0DC8D564440C971D80A1E7A52C030D2660E8F56444013CC38F81D7A52C042745E91905644400BB482451C7A52C09BDEB1D8B35644409DBA49571A7A52C0BC172481CC564440E09C53DA197A52C0254BFF4BCE5644408C2EB065197A52C08BBF905ECF56444085522A09157A52C0F447C756D65644407369510C107A52C0C2D75265DE5644404E85D9D1027A52C08A617728F35644401DCC0E99F37952C0442E25750B574440197B414EF27952C08B6BBAFF09574440EC78A211E87952C0767C42C9FE5644404EED0275E47952C0D150785DFA564440F0766CE5DB7952C084A157B3F0564440,4007,36700,3,3036700,Ocean Hill,BK79,1400000US36047036700,I,Brooklyn,5904.51034499,2024543.09507,367,2,1.06333696600814e-05
846,0106000020E6100000010000000103000000010000000D000000A342D5E1557F52C0E545FAC0A65F44404E320B445D7F52C01A030888925F4440659B2C99647F52C06C64C63F7E5F44406C546C066C7F52C04AE9A4F3695F44400775F066737F52C0ABA5BDB1555F444073398AFFA17F52C0164FF70E7D5F4440D29D7178D07F52C07E56B26AA45F44401B54AF10C97F52C02763BBA7B85F444070AC31AFC17F52C007DA21DCCC5F4440F5792658BA7F52C008E23EF1E05F4440F56048F7B27F52C091C0DF3DF55F44407F250281847F52C0BA4134DBCD5F4440A342D5E1557F52C0E545FAC0A65F4440,3807,9500,1,1009500,Midtown-Midtown South,MN17,1400000US36061009500,I,Manhattan,5659.08327233,1851216.00334,95,6,3.48865580699674e-05
847,0106000020E6100000010000000103000000010000001500000028A0446B977F52C090992A65355E444037F67CA39F7F52C057E47EB91E5E44400BD5B748A77F52C0E6640FC1095E44403B3D12E6AE7F52C0C9350BD6F45D44400B05BE1BB67F52C0ABFA4B3CE15D4440B166A40FBD7F52C00933BAEFCD5D4440AF84B13CC47F52C04E94F576BA5D4440D81E74F0C87F52C0EA8F4477AD5D44406FDC866DCE7F52C0C680FACD9E5D4440AF5E6143E97F52C0AA71373CB95D4440EC8A3E17018052C027B00CA0D05D44406C1FC907FC7F52C0CC61E220DE5D4440F95E46B9F87F52C0ABB2B6F3E65D4440508BA4A9F27F52C0C317C940F85D44409DE6F5EFEA7F52C03D28C6650D5E4440A6EB47EBE77F52C05D5CBDB8155E444065796DB9E37F52C03A22FF4B215E44402AE00714DC7F52C075B4B16C365E44406809B970D47F52C0585425224B5E4440529FBE39CC7F52C049A874D7615E444028A0446B977F52C090992A65355E4440,3810,6300,1,1006300,West Village,MN23,1400000US36061006300,I,Manhattan,5802.50843928,1918265.58446,63,3,1.6833657478187e-05
848,0106000020E6100000010000000103000000010000001300000014C7A5998F7C52C0CDDA263D515A4440FC6371BAAB7C52C06E6C5CE84B5A44404ABF4F87C17C52C0525322EB465A44402024D824CA7C52C0AFE6CFF1445A4440A19696AED07C52C0C34A85F24C5A44406AE0B989D17C52C0D2011F5F5B5A4440F57B3973D37C52C04537E298735A4440B053337CD57C52C08A77ADC98B5A4440FF93AA99D77C52C011C16150A55A444080BC9C41D97C52C0C137580DBA5A444024008E64DA7C52C0C0C9A837C55A44402D298222DB7C52C00DEE6453D15A44409CE0DDC4B67C52C0ACE1AA44D85A444059DC52379B7C52C0A347A9CEDD5A444056B62C3B997C52C0EEB02C51C65A444001F4EDA2977C52C08FF8FC03AF5A4440AA810806967C52C0CD340DA8975A4440E365CBD4937C52C0CA551E597F5A444014C7A5998F7C52C0CDDA263D515A4440,4001,51100,3,3051100,East Williamsburg,BK90,1400000US36047051100,E,Brooklyn,5290.65922765,1711548.77397,511,3,1.88668188421232e-05
849,0106000020E6100000010000000103000000010000000E000000B9FF307BFE7E52C0CEF9BBB2E461444018867EE1057F52C0F307114BD06144405518BE600D7F52C005D793CCBB614440332139D6147F52C0A6C4D131A76144404FF334541C7F52C0904098B792614440618A82CE357F52C0A08AB026A8614440758AD7E94A7F52C0D2CC37E9B96144403578CD75797F52C019D23529E1614440463B7BFE717F52C0C6DC77A7F5614440601326836A7F52C07D13EF210A62444084689D11637F52C0DD16E7AD1E624440EC433D915B7F52C055B0FC3233624440B71816012D7F52C012B0BBEE0B624440B9FF307BFE7E52C0CEF9BBB2E4614440,3807,13300,1,1013300,Clinton,MN15,1400000US36061013300,I,Manhattan,5684.39524545,1876725.7388,133,12,6.8824778143382e-05
850,0106000020E6100000010000000103000000010000000F0000004FF334541C7F52C0904098B7926144403B605DD2237F52C0641B32147E614440B0B392412B7F52C0F62C26AC69614440782760CB327F52C0CBB2ADF1546144404074AD2F3A7F52C0071BCCCE406144402650B89F687F52C0C748523E686144407F6ED784857F52C0EC58FC4C806144407E267C4B977F52C0FFB2103A8F61444015682FDF8F7F52C0095F8AA3A361444080AB996B887F52C0858CC319B86144409B6218ED807F52C0FA20CF9CCC6144403578CD75797F52C019D23529E1614440758AD7E94A7F52C0D2CC37E9B9614440618A82CE357F52C0A08AB026A86144404FF334541C7F52C0904098B792614440,3807,12700,1,1012700,Clinton,MN15,1400000US36061012700,I,Manhattan,5682.31172722,1871751.38333,127,11,6.32570061019336e-05
854,0106000020E61000000100000001030000000100000037000000C977B521BB7E52C0A3F542B7A0544440E41925B3BB7E52C0D8F5B31E9F544440E256D6B3BB7E52C05E15AB1C9F54444078C13BB4BB7E52C0A1088E1A9F5444408812760ABC7E52C018D99C399D544440C0B7B40ABC7E52C0F21F55389D54444015C2B40ABC7E52C09BC844379D54444034F37812BC7E52C0E934E82C9B54444019428612BC7E52C06520CB2A9B5444409B4A2D12BC7E52C00CCC86289B54444076263DC3BB7E52C04ADAA224995444407366F1C2BB7E52C06484AB2299544440171866C2BB7E52C0F603162199544440EACBC023BB7E52C0FF2395519754444051136723BB7E52C056ED865097544440BE3DC222BB7E52C0E0FA654F97544440ED16C549BA7E52C0916B26DA9554444014ADE148BA7E52C096F791D895544440C50DBD47BA7E52C099AB5AD795544440F878A44EB97E52C06E1DA4CA945444404FDFBB57B87E52C0B57E52B5935444407469B256B87E52C0E16E30B4935444409083A755B87E52C0680096B3935444405B37FF1EB77E52C0554BAAF492544440B56F7F1EB77E52C0BD9E5DF4925444400615E71DB77E52C0F14247F49254444082CAD0BDB57E52C0539D7FB792544440030461BCB57E52C066EC45B792544440BC1D22BBB57E52C0FC7092B792544440CF690E57B47E52C043DEFC1393544440FF7A0356B47E52C0B37B4A14935444406FB7EC54B47E52C04CA51E15935444400E68D215B37E52C0858BEFFF93544440EC472015B37E52C0D6C0760094544440082E9414B37E52C06D30250194544440A8C02919B27E52C0789DBE5195544440FA934418B27E52C078A6F45295544440A6D48617B27E52C028E4B05495544440D21DDD6AB17E52C0D740CBD696544440F3D54A8D8F7E52C060680062765444403C03EECA977E52C0A0ADE38862544440581188FB9F7E52C01709FBD44E544440B384064DA87E52C0DF8789103B5444405663E355B07E52C0D3297F44285444400127EC9AB47E52C06190C00220544440B2751478B97E52C00421459D16544440E4B64804C37E52C03D26B84904544440A22BEC10E77E52C0591285E02F54444015A87AA90B7F52C00EB6248C5A544440E3006AB9017F52C0EEEAE1B76D544440EF8CE582F87E52C076C19D627F544440C1CA635BED7E52C057EDE08E99544440E3A0F416E57E52C038E16753AD5444400926A7DCDC7E52C0CD6F6C0DC1544440C977B521BB7E52C0A3F542B7A0544440,4012,16900,3,3016900,Windsor Terrace,BK40,1400000US36047016900,I,Brooklyn,6152.54969573,2257354.46618,169,4,1.90733917847569e-05
855,0106000020E6100000010000000103000000010000001C000000079A60B94E7E52C01A13FE23EC5344406632BFF35A7E52C0BEA60A14E3534440FB0362BC7D7E52C014E929CDC753444083FB6622807E52C0DB0CB639E1534440E5ABD36D887E52C0F72921C5DA53444043A62031987E52C0B62C52C1CE53444038EE67389F7E52C059BFCA3ED8534440E4B64804C37E52C03D26B84904544440B2751478B97E52C00421459D165444400127EC9AB47E52C06190C002205444405663E355B07E52C0D3297F4428544440B384064DA87E52C0DF8789103B544440581188FB9F7E52C01709FBD44E5444403C03EECA977E52C0A0ADE38862544440F3D54A8D8F7E52C060680062765444404CF680FA687E52C03EED4C07515444407D942DEB5D7E52C0A83B93774454444015B475075C7E52C0931A50803F544440BAC676655A7E52C01A7C8D493A54444015BF420A597E52C02F20ACDF345444404044290A597E52C0265610DF34544440FA2575F9577E52C071B7124F2F544440EC179735577E52C09D338BA729544440E6A07D35577E52C0C238A4A62954444087746335577E52C08829BCA529544440815B17BF567E52C0D6E46BF4235444409A8A429B527E52C0BB44E5A904544440079A60B94E7E52C01A13FE23EC534440,4012,17100,3,3017100,Windsor Terrace,BK40,1400000US36047017100,I,Brooklyn,6141.88801911,2247115.35681,171,4,1.91603253697397e-05
856,0106000020E6100000010000000103000000010000004800000048DD55B3866E52C0E5CE5FB1F85A4440AF62B7638E6E52C0EB35DD70FE5A4440D3B936568F6E52C085982E26FF5A4440F505F820936E52C062848624025B4440B2E6A7569A6E52C0512C2802085B44407EC4F2D09B6E52C0E7EAAE38095B44402B02737D9D6E52C0E76CAA770A5B4440C23CB8869F6E52C0F43E0DEC0B5B44405FE7873BAC6E52C0CB74AA32155B444085C4E724AE6E52C06614D19D165B44405AA8A3DFB26E52C00D94A240025B444026381306B86E52C07F34D031ED5A4440470D1D7ED56E52C040036E1AFC5A4440FB995DA8F26E52C09A0EA2D60A5B44408E946B68056F52C0E76FE9B4155B4440C50D0A14136F52C098278E391E5B4440DF47A626096F52C00C75020F435B4440B442C9C8086F52C0B293326B445B444016AA2F3A176F52C067DC40F24C5B44404F5BA46F256F52C0C71E6CB0555B4440E8386D943C6F52C0A3DDBA6D635B44409E021F523D6F52C09CC752DE635B4440AA84769B4A6F52C084691BA46B5B44405A8D17B05F6F52C061030606785B44403C0A3EBC6D6F52C0EF78F345805B4440DC647F0D776F52C0505BF5AB855B44408387F7F28D6F52C0DFF0F62B925B44401A8629E48E6F52C01674D6AD925B44406A38EC2B9C6F52C0FC4B0ED5995B4440B1060F95A46F52C0FE5E6D269F5B44407D368EBEA56F52C003B159389D5B4440990F6E13B66F52C0DB5EB894A45B4440B4BF6AB5B76F52C0EB0DFFF0A45B44407E2503BFAA6F52C062C3B4FCAA5B4440F41D1916AA6F52C098BADB44AB5B444026BB5672A96F52C0D7AB5491AB5B44404C3384FC9B6F52C06D133ADAB15B44406CB6C8FD8B6F52C0BDFBE654B95B44405E6006F9776F52C0587D4AA1C25B44408BF79C93686F52C0CEABC6D2C95B44400B3E9D8B596F52C040DAC6C9D05B4440DF9984F5496F52C03F47950CD85B44401D071DEF396F52C072D0A54FDE5B444013AA9119316F52C0D7007AEFE15B444038B511522A6F52C06265A32BE55B4440E76E769C216F52C0819E5752E95B444059A935CC1C6F52C073AA7A0EED5B4440A0FC2C9D106F52C0120F1EA6F65B4440682E884B0F6F52C0124E41B2F75B4440C205BE340E6F52C036DCECAAF85B44404AED1122006F52C00E21D2F1055C4440340E26E7EB6E52C0E45898621B5C4440A0FEF09CDE6E52C0480924F5325C4440B78C85EAC86E52C029751EF75C5C44404A055274C66E52C04C4F2F17625C44409AFB78BEC36E52C0580F79F0665C4440F5F565CEC06E52C0BD8B93786B5C4440AE657AAABD6E52C016217AA66F5C4440FEE2BF41BD6E52C0C58BD7976D5C4440C9532FC4B26E52C0DF4FE7BB385C4440765636E6AB6E52C09AC11383135C44403C2D0DD3AA6E52C0F072D9AB0D5C4440C2AB5A46A56E52C06D9CA93AE55B4440064B08E2A06E52C0F90D4B39C55B444092BB929CA06E52C05195113FC35B44405F58451CA06E52C0654F0798BF5B4440ECBFDBC49F6E52C002DFDF01BD5B4440712B91328D6E52C02FD0B749305B4440AE645B0F8D6E52C05C0F928F2F5B444062B9BC428A6E52C02AE362BE185B4440F5F1F0EC866E52C08AA9DAB7FA5A444048DD55B3866E52C0E5CE5FB1F85A4440,4105,56800,4,4056800,Queens Village,QN34,1400000US36081056800,I,Queens,15713.511874,9138742.14842,568,11,1.2956049752159e-05
858,0106000020E6100000010000000103000000010000001F0000005538769F8F6E52C01025CEB93D594440E61CD6F3876E52C07FF9F6233959444062BA44D3866E52C05C926C773859444052F0F2B8856E52C0FA03A0CD37594440BBAE26057F6E52C04896189033594440D925E4157B6E52C07EA809426B58444003DE25047B6E52C059F8CDEF65584440F2A176067B6E52C0FF6173BB5A584440338E751A7A6E52C0749E8DA330584440296F80A6796E52C013DB26AF255844400F96FB75796E52C0DA69863F1F584440EDB89CB8766E52C0B6DFB963ED57444064DEE24C7D6E52C044E29AF7F057444052FF3CAE836E52C078394B99F8574440FFA7586C876E52C083017C1BFB5744407DCD5EA1956E52C0104F57E003584440C2EEA0ECA36E52C02CC3DE970C584440FB77BD27B26E52C05A1B1B3715584440D4A6666CC06E52C090CA04DA1D5844405F496CB8CE6E52C0B7AA2069265844402EA4CB00DD6E52C0F65E96132F58444015203E38EB6E52C0D287C9B737584440B177B461DC6E52C08BD3568A70584440F548C4FCCF6E52C021141D1AA0584440BEA14CF5DD6E52C050B3FED7A9584440AC45C72BCF6E52C0D9B31C90E25844402608DBE2C06E52C0929339D4D9584440A5CEBA83B26E52C03C12972611594440B18CFDADA36E52C0DA83F4F1495944405AD8135C956E52C0B8C3BD2B415944405538769F8F6E52C01025CEB93D594440,4105,62200,4,4062200,Cambria Heights,QN33,1400000US36081062200,I,Queens,10230.9836889,4707928.64988,622,2,4.57265187347085e-06
859,0106000020E61000000100000001030000000100000011000000E2535D4EC27A52C08129F19A3D6A4440C1460ECAB47A52C0BC22C623326A44404FD65275A67A52C0C2E9F628266A4440CD0EAD95AE7A52C0DAC2ABAA086A444073D580C3B37A52C00313DF9EF5694440B0578CDCB87A52C09393F054E3694440C8AAF882BF7A52C00C7C4A48CB694440DC610912C87A52C0E2F72E81AC69444080B24138D77A52C0783DEC5FB66944402A56DA7FE57A52C032E27C5CBF694440EA851E2BF47A52C0C452A163C7694440EC4201A4EC7A52C09CD0A30DE2694440E68B9194E47A52C00B049D2CFF694440AF8E1B6BDB7A52C0A13FDE64206A44406BE8F606D67A52C0C32E43AB336A4440C938FFF9CF7A52C068422265486A4440E2535D4EC27A52C08129F19A3D6A4440,3708,18302,2,2018302,East Concourse-Concourse Village,BX14,1400000US36005018302,I,Bronx,4627.1247044,1208451.00395,183.02,1,8.90707849886253e-06
860,0106000020E61000000100000001030000000100000020000000D308B6093F7C52C091C8C4B51E684440A5137C68417C52C07948833D186844400B549781467C52C002B2F9520A6844403B391AD04D7C52C0D71F5F31F66744407539AC88557C52C0BA13FF75E1674440118378ED5C7C52C0E6A9E3F1CC67444004CAE8F15D7C52C008FA23CDCD674440F88FFFCA897C52C0DC382DE4F2674440A37EC4758B7C52C0E5E9FD58F4674440E570D52F847C52C013F3D94008684440D04508B1857C52C0CFBF6E63096844408E2B5730887C52C0DE94F8780B684440174BD9CE927C52C0BED6AF5514684440DF58A028957C52C00429E44B166844408C141359997C52C06C1FE2CA19684440671416C49B7C52C0042376CF1B684440AEA00E819F7C52C0EC1A13EE1E684440DC1D749EA17C52C0390DE0B12068444049CE7F35A57C52C01DE0D4B023684440E4807F48A77C52C07FF3F36B2568444090248C9AAA7C52C0A8B44F3128684440FEDDB6A6AC7C52C07E55BAE629684440C04292E6B27C52C0B889C81D2F684440E398192AAB7C52C08EB38C26446844409AA010A6A37C52C063A273B4586844403A1DA4369C7C52C0569B431D6D6844401EBA36E66E7C52C054848BFD46684440762DC5A66D7C52C0C33EC4F045684440F22D5E3D6C7C52C0619F9FC0446844403F47D1EF5B7C52C06A8934083768444008D12F2A407C52C039E18CA81F684440D308B6093F7C52C091C8C4B51E684440,3803,22600,1,1022600,Central Harlem North-Polo Grounds,MN03,1400000US36061022600,E,Manhattan,5681.1223761,1642680.57782,226,7,4.58678718840394e-05
861,0106000020E6100000010000000103000000010000001700000080F09FD0BE7852C066F08E1061514440F6D7C876CA7852C0A9662509525144400D2A2025D07852C0722FC0AC4A5144400BB781E1D37852C001727CBD4551444027A1338DD47852C0491E4FDD445144402A597543D67852C0D9AB14A14251444073CEE00FD77852C0705F2C9B415144404F5B0E39DB7852C0C92473463C514440D98FD306DC7852C05C02D03E3B51444089942680E27852C02D2764F332514440889E87C4EF7852C03DA5BFBC21514440069312C5F07852C08C5DE06F20514440693C23BEF17852C0B41E8F2F22514440426CE8430F7952C03490863F575144401C40BC0D2D7952C0E47F21C28C5144402DC75AA31E7952C04993435F9F5144407E48197F127952C075EC8421AF514440A3626BD2067952C09313D442BE51444038B9F021FB7852C0931BBB5ACD514440CE48AE4EDD7852C09B6971D997514440963F96DCC47852C0FC70DBED6B514440B35C73AEBF7852C00FE82C9F6251444080F09FD0BE7852C066F08E1061514440,4009,102200,3,3102200,Canarsie,BK50,1400000US36047102200,E,Brooklyn,5377.81715078,1752586.618,1022,3,1.84251062800758e-05
862,0106000020E61000000100000001030000000100000012000000178D88D6C77F52C03D13B4F7615D444063A0CF63BB7F52C0DE12A7C9555D4440F1E47A14AF7F52C01B81E0AB495D444056D06ED6A17F52C02B00919E3C5D4440D2D0CDFFA97F52C0EF0B682A295D4440C6A26D7FB27F52C0E9DF0943155D444040567DE6BB7F52C0085C39D3FE5C444070317B45CA7F52C0294EB4EDDC5C4440194EC51BCB7F52C0A46834F4DA5C444064B26ED8D87F52C03DFEAFEBE65C444064745826E57F52C0EDCD3B0EF35C44407B1DA98DF17F52C075DCA756FF5C44409A88CE9EFE7F52C094435A320C5D4440488EB8C1FD7F52C0102CCD3B0E5D4440048B79E0EE7F52C06D07FB53315D44402729A45CDD7F52C014916A0B5A5D4440FAB34FBED47F52C0B2D8D5BA6E5D4440178D88D6C77F52C03D13B4F7615D4440,3810,5501,1,1005501,West Village,MN23,1400000US36061005501,I,Manhattan,4650.7671106,1338496.7508,55.01,3,2.41251731918208e-05
863,0106000020E610000001000000010300000001000000120000001119FEDC187C52C0BEC2CC25CA6744403AC856AB207C52C053F019ECB46744408212D71E287C52C0EFF2285DA067444017A6F2912F7C52C0E8505AF08B6744404A29820F377C52C066C94D7F77674440267B6F8B3E7C52C0E49FA3266367444039A78EFB457C52C0FCA63DB14E674440ED3F0981797C52C0311DFB177A6744408AF076C67A7C52C0A016202A7B6744409EF2A04E737C52C030610C9D8F6744402E00F8DD6B7C52C06B7F5708A4674440AE08365D647C52C0FE939A7FB86744405BE3E8585F7C52C0AF8FC44AC6674440118378ED5C7C52C0E6A9E3F1CC6744407539AC88557C52C0BA13FF75E16744403B391AD04D7C52C0D71F5F31F6674440F288B7B14C7C52C08FFD2243F56744401119FEDC187C52C0BEC2CC25CA674440,3803,20800,1,1020800,Central Harlem North-Polo Grounds,MN03,1400000US36061020800,E,Manhattan,5174.64014868,1599291.93268,208,6,4.03818954591631e-05
864,0106000020E61000000100000001030000000100000014000000238DE5C7AE7952C02C85DB5605694440FE6692D5B37952C04F88D9C2EB684440F314AE71CC7952C0E706A9C6D16844401CAF02E3D27952C01DBBB1F0CB6844403926ED83EB7952C0EEF88A2FB668444097806F33F07952C05C0EA3E5B1684440EE7FD4DAFF7952C08B3C0F63B9684440057BED3D0C7A52C03463F95FBF684440386D4F1B037A52C053061FB5EB6844408DE0B9EEFB7952C06FFE49510E6944403D94C250F67952C0BCBDB3C3286944400E5CB71DF47952C069733BB1276944409C3665FDF27952C04214AF242769444044039BE3F07952C03820841E26694440D67AA49EEF7952C031B31A8025694440A54624D3E97952C0137DE9AC226944404105BAEEE77952C0DB0A6BB721694440C1A905BFD77952C07A1A5F831969444032ADCE50C57952C00201F31310694440238DE5C7AE7952C02C85DB5605694440,3710,7700,2,2007700,Melrose South-Mott Haven North,BX34,1400000US36005007700,E,Bronx,4500.48529858,1214306.23769,77,9,7.97771811974579e-05
865,0106000020E6100000010000000103000000010000003E000000520A2765037A52C07BA514F82D6944403D94C250F67952C0BCBDB3C3286944408DE0B9EEFB7952C06FFE49510E694440386D4F1B037A52C053061FB5EB684440057BED3D0C7A52C03463F95FBF684440EE7FD4DAFF7952C08B3C0F63B968444097806F33F07952C05C0EA3E5B16844402BBBCCEB007A52C0587F9F9B9F6844402EE8CA7F057A52C023EBBA819A68444073520DAF067A52C09850741D99684440B5CB608F0B7A52C0DD02CC12936844408DD4FCD2107A52C0C82D737E8C684440C623A3AA117A52C0D6DEE9708B684440E9C2E881157A52C00C56EEA3866844401645AE71167A52C0BDED3C7885684440B3B48381177A52C093A57A2484684440BEF276EB187A52C03674126082684440351A4E86197A52C0E291889E8168444070B5768C1A7A52C0660ADD5680684440AB73942D1B7A52C003427A8D7F684440624807711D7A52C05A9437B97C6844402CC60EF91F7A52C09B03829F79684440643E8154207A52C0C9EE45457968444076C6836E217A52C0F730042F78684440FE79C25C227A52C08901F443776844409596A2BA227A52C02FD453E7766844404844B6AB257A52C0A91B6A9E74684440E64AF113267A52C0820B2F617468444059AEBC81277A52C082A1518A73684440830A99C0287A52C03BBD04CF72684440EC5B0B482B7A52C0722774C3716844404E1D5DEC2B7A52C04D5E8D7F71684440B078D7CE2C7A52C0CF17F546716844408AEAAE212F7A52C0B2F451B2706844403BEEDCF63B7A52C09361139770684440031671A13F7A52C0B2F69E7670684440330EC9094E7A52C056F46BE97168444044D555435D7A52C0BF08F93D746844401D26E20E547A52C09DFE07AA9F684440BD5A8E124A7A52C0120F45C7CF68444030764297497A52C0ED085419D2684440307BF377477A52C0BFAA1353DC684440AB97DF31437A52C0DD080310F46844404A798218417A52C0596BF9F9FF684440C773DE773F7A52C05267618609694440F523CBF33B7A52C0D1D4B5671E694440AF901B6F2B7A52C0FAAA1D59176944405B623DE7297A52C0BEB666AF1E694440AD842F7E297A52C0A729F0A620694440A15F1F0F297A52C02CAD48BB22694440F0F1C9AD287A52C0BBFAD18D246944404A35A2B8277A52C0F85FE02429694440C8B7214E277A52C078005A232B694440D62FCFEC267A52C0A4B5D2F52C6944402CD1CA89267A52C07A776AD02E6944403B32820B267A52C026D2B62D31694440B4DF73A2257A52C0F8814025336944407BC1B145257A52C00C6CDBE134694440B06A38EF247A52C0501E548036694440610F8687237A52C07C6B623C3D6944404110EE47137A52C04230EC7E35694440520A2765037A52C07BA514F82D694440,3710,7500,2,2007500,Melrose South-Mott Haven North,BX34,1400000US36005007500,E,Bronx,7309.73011508,2458741.0535,75,4,1.75110263480375e-05
878,0106000020E6100000010000000103000000010000001500000034C6A704287E52C0F22EE14312524440E13E1CA4397E52C00151DC530E5244407932079A4B7E52C02E1C876D0A5244406D406E21507E52C00420587F09524440099948B2527E52C088248ADD0852444052B0BF09557E52C0BD06156608524440E51499A5667E52C0395AD17C04524440D68A84DA757E52C0ADA33B1D0152444075B1C9457D7E52C0F28A447C4F524440A302163B807E52C03194FBB76E524440443708CA717E52C009AF0DCD7A52444087A2DD89607E52C0C98E533D895244406F1C32F55C7E52C02B1AE6828C5244406E3F2B4F587E52C0DC40C15590524440DFA7E64A477E52C0BFFC37239E52444035D023A7367E52C041D2DC9DAB5244408CB45460347E52C00C9AB9BD94524440CCA4ACF1317E52C08A22D6EA7A52444022540A7A2F7E52C04144169A605244405DD03A5B2E7E52C00BC1E5D55452444034C6A704287E52C0F22EE14312524440,4014,49400,3,3049400,Kensington-Ocean Parkway,BK41,1400000US36047049400,E,Brooklyn,5704.76826439,1970839.6271,494,2,1.09231503603244e-05
